# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wfc3_uvis1_f200lp, datatype: float64}
# - {name: wfc3_uvis1_f300x, datatype: float64}
# - {name: wfc3_uvis1_f350lp, datatype: float64}
# - {name: wfc3_uvis1_f475x, datatype: float64}
# - {name: wfc3_uvis1_f600lp, datatype: float64}
# - {name: wfc3_uvis1_f850lp, datatype: float64}
# - {name: wfc3_uvis1_f218w, datatype: float64}
# - {name: wfc3_uvis1_f225w, datatype: float64}
# - {name: wfc3_uvis1_f275w, datatype: float64}
# - {name: wfc3_uvis1_f336w, datatype: float64}
# - {name: wfc3_uvis1_f390w, datatype: float64}
# - {name: wfc3_uvis1_f438w, datatype: float64}
# - {name: wfc3_uvis1_f475w, datatype: float64}
# - {name: wfc3_uvis1_f555w, datatype: float64}
# - {name: wfc3_uvis1_f606w, datatype: float64}
# - {name: wfc3_uvis1_f625w, datatype: float64}
# - {name: wfc3_uvis1_f775w, datatype: float64}
# - {name: wfc3_uvis1_f814w, datatype: float64}
# - {name: wfc3_ir_f105w, datatype: float64}
# - {name: wfc3_ir_f110w, datatype: float64}
# - {name: wfc3_ir_f125w, datatype: float64}
# - {name: wfc3_ir_f140w, datatype: float64}
# - {name: wfc3_ir_f160w, datatype: float64}
# - {name: jwst_nircam_f070w, datatype: float64}
# - {name: jwst_nircam_f090w, datatype: float64}
# - {name: jwst_nircam_f115w, datatype: float64}
# - {name: jwst_nircam_f150w, datatype: float64}
# - {name: jwst_nircam_f150w2, datatype: float64}
# - {name: jwst_nircam_f200w, datatype: float64}
# - {name: jwst_nircam_f277w, datatype: float64}
# - {name: jwst_nircam_f322w2, datatype: float64}
# - {name: jwst_nircam_f356w, datatype: float64}
# - {name: jwst_nircam_f444w, datatype: float64}
# - {name: jwst_miri_f0560w, datatype: float64}
# - {name: jwst_miri_f0770w, datatype: float64}
# - {name: jwst_miri_f1000w, datatype: float64}
# meta: !!omap
# - comment: [type = Kasen, name = red_m0.030_v0.20, model = knova_d1_n10_m0.030_vk0.20_Xlan1e-2.0.h5]
# schema: astropy-2.0
time wfc3_uvis1_f200lp wfc3_uvis1_f300x wfc3_uvis1_f350lp wfc3_uvis1_f475x wfc3_uvis1_f600lp wfc3_uvis1_f850lp wfc3_uvis1_f218w wfc3_uvis1_f225w wfc3_uvis1_f275w wfc3_uvis1_f336w wfc3_uvis1_f390w wfc3_uvis1_f438w wfc3_uvis1_f475w wfc3_uvis1_f555w wfc3_uvis1_f606w wfc3_uvis1_f625w wfc3_uvis1_f775w wfc3_uvis1_f814w wfc3_ir_f105w wfc3_ir_f110w wfc3_ir_f125w wfc3_ir_f140w wfc3_ir_f160w jwst_nircam_f070w jwst_nircam_f090w jwst_nircam_f115w jwst_nircam_f150w jwst_nircam_f150w2 jwst_nircam_f200w jwst_nircam_f277w jwst_nircam_f322w2 jwst_nircam_f356w jwst_nircam_f444w jwst_miri_f0560w jwst_miri_f0770w jwst_miri_f1000w
5.15 -10.354 -1.333 -10.855 -8.032 -11.921 -13.187 -0.636 -1.695 -0.59 1.501 -5.128 -6.136 -7.334 -8.515 -9.616 -9.993 -11.812 -12.312 -13.997 -14.271 -14.548 -14.652 -14.727 -11.006 -14.458 -14.359 -14.7 -15.098 -14.985 -15.001 -14.619 -14.046 -12.759 -12.439 -11.901 -8.779
5.25 -10.312 -1.381 -10.813 -8.065 -11.875 -13.128 -0.541 -1.637 -0.545 1.496 -4.861 -6.131 -7.3 -8.559 -9.672 -10.033 -11.758 -12.252 -13.947 -14.223 -14.498 -14.604 -14.669 -11.012 -14.42 -14.315 -14.64 -15.059 -14.965 -14.977 -14.593 -14.015 -12.641 -12.393 -11.879 -9.493
5.35 -10.254 -1.516 -10.755 -8.044 -11.815 -13.062 -0.471 -1.578 -0.486 -1.964 -4.616 -6.09 -7.316 -8.539 -9.61 -9.983 -11.701 -12.193 -13.874 -14.163 -14.443 -14.539 -14.612 -10.937 -14.378 -14.252 -14.59 -15.02 -14.934 -14.958 -14.555 -13.927 -12.592 -12.401 -11.961 -9.487
5.45 -10.212 -1.347 -10.713 -7.951 -11.776 -13.016 -0.388 -1.537 -0.428 -2.673 -4.241 -6.02 -6.981 -8.456 -9.562 -9.96 -11.668 -12.16 -13.815 -14.106 -14.382 -14.494 -14.574 -10.947 -14.332 -14.189 -14.548 -14.986 -14.91 -14.908 -14.508 -13.887 -12.602 -12.312 -11.946 -9.769
5.55 -10.18 -1.556 -10.681 -7.99 -11.74 -12.962 -0.497 -1.485 -0.393 -1.945 -5.498 -6.315 -7.156 -8.467 -9.637 -10.015 -11.637 -12.113 -13.768 -14.065 -14.344 -14.44 -14.511 -10.944 -14.289 -14.151 -14.483 -14.946 -14.882 -14.876 -14.473 -13.846 -12.521 -12.282 -11.952 -9.412
5.65 -10.106 -1.141 -10.607 -8.05 -11.66 -12.895 -0.313 -1.41 -0.316 1.623 -4.394 -6.303 -7.349 -8.541 -9.551 -9.916 -11.558 -12.03 -13.705 -14.0 -14.281 -14.38 -14.456 -10.871 -14.245 -14.083 -14.431 -14.907 -14.864 -14.852 -14.437 -13.781 -12.394 -12.186 -11.923 -10.067
5.75 -10.034 -1.413 -10.535 -7.976 -11.586 -12.822 -0.221 -1.341 -0.239 -1.989 -4.584 -5.209 -7.111 -8.471 -9.463 -9.83 -11.493 -11.975 -13.634 -13.942 -14.23 -14.339 -14.405 -10.808 -14.198 -14.027 -14.385 -14.866 -14.828 -14.815 -14.395 -13.728 -12.373 -12.296 -11.861 -9.781
5.85 -10.03 -1.2 -10.531 -7.932 -11.587 -12.819 -0.249 -1.324 -0.226 0.353 -4.605 -5.569 -7.138 -8.43 -9.578 -9.942 -11.438 -11.941 -13.588 -13.894 -14.176 -14.266 -14.33 -10.808 -14.154 -13.945 -14.32 -14.819 -14.795 -14.781 -14.351 -13.656 -12.233 -12.21 -11.84 -9.731
5.95 -9.992 -1.358 -10.493 -7.865 -11.55 -12.748 -0.169 -1.274 -0.18 -2.643 -4.782 -5.883 -6.918 -8.358 -9.511 -9.895 -11.453 -11.912 -13.52 -13.832 -14.113 -14.209 -14.258 -10.848 -14.115 -13.892 -14.248 -14.781 -14.768 -14.751 -14.31 -13.58 -12.228 -12.285 -11.725 -9.801
6.05 -9.956 -1.029 -10.457 -7.772 -11.515 -12.682 -0.082 -1.227 -0.13 1.407 -3.468 -5.015 -6.833 -8.294 -9.516 -9.898 -11.453 -11.876 -13.438 -13.754 -14.039 -14.125 -14.181 -10.859 -14.071 -13.804 -14.169 -14.736 -14.729 -14.726 -14.281 -13.538 -12.122 -12.082 -11.88 -9.888
6.15 -9.889 -1.892 -10.39 -7.907 -11.438 -12.593 -0.121 -1.16 -0.063 -3.719 -4.836 -5.939 -7.003 -8.395 -9.485 -9.861 -11.384 -11.798 -13.357 -13.686 -13.977 -14.076 -14.141 -10.76 -14.043 -13.744 -14.127 -14.712 -14.739 -14.697 -14.249 -13.495 -12.157 -12.172 -11.963 -9.896
6.25 -9.876 -1.392 -10.376 -7.938 -11.423 -12.568 -0.008 -1.131 -0.036 -2.66 -2.903 -5.538 -7.199 -8.445 -9.506 -9.861 -11.37 -11.783 -13.325 -13.631 -13.909 -13.987 -14.038 -10.776 -14.0 -13.689 -14.031 -14.652 -14.672 -14.662 -14.202 -13.419 -12.001 -12.136 -11.894 -10.086
6.35 -9.821 -1.434 -10.322 -7.881 -11.369 -12.547 0.035 -1.092 0.009 -2.604 -4.254 -5.193 -7.078 -8.383 -9.443 -9.814 -11.267 -11.72 -13.243 -13.575 -13.859 -13.943 -13.967 -10.679 -13.973 -13.621 -13.969 -14.621 -14.645 -14.642 -14.176 -13.374 -12.018 -12.218 -11.818 -9.981
6.45 -9.787 -0.619 -10.288 -7.828 -11.337 -12.43 0.052 -1.019 0.08 1.547 -3.861 -5.35 -7.144 -8.336 -9.501 -9.853 -11.304 -11.688 -13.149 -13.48 -13.771 -13.862 -13.903 -10.781 -13.904 -13.541 -13.899 -14.572 -14.648 -14.587 -14.11 -13.263 -11.947 -12.2 -11.784 -10.382
6.55 -9.753 -1.551 -10.253 -7.98 -11.285 -12.363 0.115 -0.976 0.103 -3.062 -4.521 -5.449 -7.208 -8.47 -9.504 -9.868 -11.268 -11.625 -13.119 -13.427 -13.702 -13.798 -13.839 -10.702 -13.873 -13.471 -13.835 -14.527 -14.588 -14.561 -14.097 -13.296 -11.814 -12.154 -11.807 -10.183
6.65 -9.712 -0.588 -10.212 -7.916 -11.25 -12.275 0.137 -0.905 0.182 1.622 -4.178 -5.649 -7.167 -8.415 -9.533 -9.901 -11.252 -11.571 -13.013 -13.333 -13.618 -13.7 -13.741 -10.764 -13.822 -13.368 -13.746 -14.475 -14.536 -14.527 -14.055 -13.23 -11.778 -12.035 -11.904 -10.178
6.75 -9.645 -0.991 -10.146 -7.726 -11.189 -12.236 0.28 -0.855 0.237 -2.45 -3.902 -4.993 -6.624 -8.244 -9.434 -9.825 -11.175 -11.518 -12.947 -13.263 -13.546 -13.65 -13.696 -10.651 -13.79 -13.302 -13.693 -14.44 -14.526 -14.493 -14.014 -13.171 -11.724 -12.123 -11.763 -10.292
6.85 -9.659 -1.107 -10.16 -7.801 -11.2 -12.228 0.149 -0.862 0.226 1.693 -5.078 -6.008 -6.88 -8.282 -9.445 -9.826 -11.204 -11.53 -12.896 -13.205 -13.483 -13.561 -13.6 -10.687 -13.777 -13.245 -13.599 -14.398 -14.48 -14.471 -13.99 -13.138 -11.737 -11.999 -11.836 -10.275
6.95 -9.645 -0.753 -10.145 -7.933 -11.173 -12.158 0.169 -0.833 0.248 1.626 -4.359 -6.045 -7.127 -8.422 -9.454 -9.812 -11.235 -11.532 -12.81 -13.124 -13.398 -13.506 -13.546 -10.689 -13.71 -13.159 -13.545 -14.354 -14.468 -14.426 -13.936 -13.048 -11.619 -12.065 -11.657 -10.468
7.05 -9.582 -0.487 -10.082 -7.837 -11.115 -12.064 0.335 -0.749 0.326 1.789 -4.021 -5.076 -7.085 -8.334 -9.425 -9.783 -11.184 -11.447 -12.748 -13.031 -13.295 -13.374 -13.424 -10.666 -13.696 -13.07 -13.426 -14.313 -14.425 -14.413 -13.917 -13.011 -11.586 -12.033 -11.939 -10.437
7.15 -9.527 -0.837 -10.027 -7.781 -11.059 -12.055 0.265 -0.715 0.368 1.818 -4.807 -5.697 -7.032 -8.256 -9.342 -9.7 -11.095 -11.402 -12.685 -12.99 -13.249 -13.329 -13.351 -10.587 -13.655 -13.021 -13.359 -14.268 -14.37 -14.382 -13.879 -12.951 -11.477 -12.075 -11.73 -10.459
7.25 -9.49 -0.41 -9.99 -7.767 -11.021 -11.963 0.478 -0.658 0.424 1.836 -2.986 -4.942 -6.995 -8.266 -9.259 -9.61 -11.133 -11.386 -12.616 -12.925 -13.189 -13.264 -13.264 -10.597 -13.606 -12.955 -13.284 -14.22 -14.326 -14.337 -13.83 -12.874 -11.495 -12.049 -11.779 -10.61
7.35 -9.453 -0.762 -9.953 -7.705 -10.986 -11.917 0.459 -0.62 0.462 -1.613 -3.695 -5.629 -7.112 -8.199 -9.273 -9.613 -11.082 -11.333 -12.541 -12.839 -13.102 -13.188 -13.214 -10.557 -13.58 -12.869 -13.225 -14.181 -14.284 -14.31 -13.799 -12.843 -11.368 -12.013 -11.847 -10.436
7.45 -9.443 -0.868 -9.943 -7.722 -10.974 -11.886 0.423 -0.587 0.485 1.363 -4.523 -5.421 -6.951 -8.217 -9.377 -9.739 -11.032 -11.29 -12.481 -12.761 -13.006 -13.097 -13.136 -10.583 -13.551 -12.796 -13.144 -14.144 -14.258 -14.281 -13.773 -12.819 -11.478 -11.982 -11.789 -10.682
7.55 -9.446 -0.84 -9.945 -7.849 -10.966 -11.85 0.47 -0.573 0.499 -2.157 -4.151 -5.51 -7.077 -8.343 -9.414 -9.786 -11.027 -11.276 -12.406 -12.699 -12.944 -13.038 -13.057 -10.61 -13.549 -12.72 -13.064 -14.105 -14.196 -14.272 -13.765 -12.82 -11.419 -11.983 -11.808 -10.775
7.65 -9.359 -0.505 -9.859 -7.744 -10.88 -11.748 0.438 -0.478 0.576 1.882 -4.684 -5.842 -6.997 -8.227 -9.323 -9.683 -10.97 -11.188 -12.35 -12.621 -12.862 -12.934 -12.942 -10.539 -13.503 -12.658 -12.936 -14.058 -14.164 -14.238 -13.714 -12.695 -11.35 -11.958 -11.781 -10.969
7.75 -9.387 -0.27 -9.886 -7.833 -10.907 -11.708 0.492 -0.486 0.571 1.774 -4.284 -5.601 -7.251 -8.317 -9.364 -9.7 -11.03 -11.228 -12.257 -12.519 -12.756 -12.837 -12.845 -10.584 -13.467 -12.537 -12.853 -14.014 -14.125 -14.205 -13.681 -12.666 -11.223 -12.023 -11.771 -10.828
7.85 -9.294 -0.518 -9.793 -7.792 -10.806 -11.644 0.661 -0.418 0.66 1.991 -3.928 -5.175 -7.077 -8.285 -9.286 -9.633 -10.902 -11.128 -12.171 -12.458 -12.705 -12.796 -12.817 -10.426 -13.402 -12.466 -12.83 -13.959 -14.085 -14.14 -13.609 -12.559 -11.278 -11.83 -11.749 -10.887
7.95 -9.295 -0.423 -9.796 -7.506 -10.831 -11.642 0.631 -0.422 0.659 1.882 -4.099 -5.325 -6.651 -8.007 -9.187 -9.562 -10.964 -11.174 -12.124 -12.377 -12.602 -12.709 -12.743 -10.487 -13.389 -12.402 -12.737 -13.914 -14.009 -14.132 -13.61 -12.605 -11.173 -11.848 -11.691 -11.027
8.05 -9.306 -0.748 -9.806 -7.596 -10.834 -11.565 0.583 -0.398 0.663 -1.153 -4.291 -5.426 -6.898 -8.082 -9.248 -9.602 -11.029 -11.175 -12.054 -12.312 -12.54 -12.606 -12.648 -10.539 -13.354 -12.321 -12.657 -13.89 -13.985 -14.103 -13.575 -12.541 -11.15 -11.778 -11.734 -11.058
8.15 -9.222 -0.734 -9.722 -7.491 -10.752 -11.472 0.715 -0.323 0.739 -0.451 -4.191 -5.609 -6.864 -7.975 -9.112 -9.47 -10.974 -11.106 -12.001 -12.249 -12.474 -12.541 -12.556 -10.438 -13.344 -12.273 -12.57 -13.846 -13.934 -14.098 -13.567 -12.52 -11.253 -11.739 -11.644 -10.947
8.25 -9.267 -0.939 -9.766 -7.814 -10.771 -11.48 0.38 -0.348 0.7 1.955 -5.36 -6.359 -7.216 -8.256 -9.24 -9.59 -10.967 -11.116 -11.95 -12.187 -12.416 -12.482 -12.528 -10.5 -13.332 -12.211 -12.533 -13.818 -13.892 -14.063 -13.537 -12.511 -11.237 -11.828 -11.65 -11.218
8.35 -9.232 -0.022 -9.732 -7.433 -10.77 -11.502 0.713 -0.322 0.748 1.819 -3.676 -5.181 -6.777 -7.933 -9.147 -9.485 -10.974 -11.118 -11.933 -12.129 -12.321 -12.392 -12.423 -10.486 -13.302 -12.136 -12.432 -13.786 -13.888 -14.028 -13.486 -12.39 -11.097 -11.901 -11.619 -11.06
8.45 -9.182 -0.25 -9.683 -7.527 -10.709 -11.424 0.744 -0.283 0.787 2.124 -3.867 -5.509 -6.758 -8.024 -9.095 -9.464 -10.905 -11.068 -11.781 -12.012 -12.215 -12.304 -12.345 -10.394 -13.261 -12.016 -12.345 -13.721 -13.802 -13.982 -13.439 -12.342 -11.01 -11.824 -11.693 -11.194
8.55 -9.201 -0.642 -9.701 -7.555 -10.725 -11.458 0.616 -0.316 0.764 -1.816 -4.592 -5.515 -6.891 -8.028 -9.063 -9.409 -10.95 -11.118 -11.736 -11.958 -12.152 -12.255 -12.308 -10.403 -13.258 -11.955 -12.301 -13.705 -13.786 -13.986 -13.442 -12.343 -10.927 -11.765 -11.67 -11.271
8.65 -9.159 -0.43 -9.659 -7.451 -10.689 -11.349 0.791 -0.247 0.818 -1.812 -3.659 -5.443 -6.917 -7.935 -9.02 -9.36 -10.955 -11.07 -11.746 -11.94 -12.12 -12.168 -12.217 -10.416 -13.237 -11.967 -12.201 -13.675 -13.746 -13.952 -13.395 -12.231 -11.035 -11.856 -11.696 -11.439
8.75 -9.122 -0.648 -9.621 -7.602 -10.634 -11.29 0.632 -0.197 0.851 2.047 -4.985 -6.089 -6.988 -8.053 -9.101 -9.458 -10.857 -10.98 -11.633 -11.846 -12.034 -12.089 -12.089 -10.352 -13.215 -11.855 -12.115 -13.637 -13.702 -13.935 -13.387 -12.266 -10.881 -11.856 -11.742 -11.292
8.85 -9.102 -0.887 -9.601 -7.623 -10.61 -11.276 0.69 -0.189 0.871 -1.711 -4.934 -5.795 -6.904 -8.073 -9.056 -9.407 -10.844 -10.978 -11.597 -11.753 -11.91 -12.014 -12.101 -10.314 -13.186 -11.745 -12.085 -13.596 -13.649 -13.901 -13.354 -12.232 -10.995 -11.748 -11.776 -11.324
8.95 -9.041 -0.675 -9.541 -7.416 -10.566 -11.206 0.933 -0.133 0.942 -2.326 -3.793 -5.064 -6.876 -7.902 -8.985 -9.322 -10.808 -10.933 -11.51 -11.681 -11.852 -11.936 -12.033 -10.269 -13.166 -11.697 -12.021 -13.578 -13.635 -13.901 -13.352 -12.228 -10.774 -11.705 -11.635 -11.382
9.05 -9.037 -0.515 -9.537 -7.511 -10.55 -11.271 0.88 -0.148 0.915 -1.775 -3.256 -5.504 -7.06 -7.992 -8.969 -9.283 -10.758 -10.926 -11.487 -11.65 -11.796 -11.917 -12.006 -10.226 -13.139 -11.669 -11.979 -13.53 -13.587 -13.803 -13.273 -12.231 -10.893 -11.697 -11.662 -11.551
9.15 -9.032 -0.226 -9.532 -7.441 -10.553 -11.204 0.806 -0.13 0.927 2.238 -4.21 -6.057 -6.984 -7.895 -8.925 -9.262 -10.806 -10.932 -11.385 -11.589 -11.753 -11.868 -11.954 -10.251 -13.135 -11.591 -11.937 -13.505 -13.532 -13.818 -13.274 -12.174 -10.747 -11.75 -11.627 -11.567
9.25 -9.066 -0.849 -9.565 -7.559 -10.577 -11.238 0.845 -0.156 0.907 1.285 -4.354 -5.526 -6.931 -8.029 -9.005 -9.346 -10.814 -10.959 -11.433 -11.567 -11.696 -11.754 -11.786 -10.292 -13.124 -11.589 -11.797 -13.461 -13.468 -13.789 -13.251 -12.174 -10.78 -11.764 -11.619 -11.479
9.35 -8.975 -0.28 -9.475 -7.388 -10.493 -11.164 0.936 -0.08 0.987 0.156 -4.026 -5.118 -6.858 -7.86 -8.852 -9.18 -10.75 -10.89 -11.351 -11.478 -11.599 -11.719 -11.859 -10.202 -13.102 -11.5 -11.811 -13.444 -13.438 -13.779 -13.233 -12.129 -10.7 -11.661 -11.563 -11.594
9.45 -8.989 -0.812 -9.489 -7.474 -10.503 -11.221 0.821 -0.106 0.97 -1.736 -4.47 -5.413 -7.072 -7.936 -8.914 -9.217 -10.721 -10.89 -11.34 -11.473 -11.608 -11.689 -11.779 -10.184 -13.095 -11.473 -11.762 -13.425 -13.426 -13.76 -13.204 -12.046 -10.727 -11.755 -11.618 -11.641
9.55 -8.94 0.044 -9.441 -7.381 -10.458 -11.12 0.842 -0.044 1.021 2.295 -4.052 -5.533 -6.876 -7.853 -8.862 -9.199 -10.699 -10.841 -11.254 -11.38 -11.507 -11.618 -11.735 -10.159 -13.037 -11.371 -11.697 -13.391 -13.402 -13.712 -13.157 -12.0 -10.667 -11.629 -11.65 -11.594
9.65 -8.982 -0.154 -9.482 -7.578 -10.482 -11.118 0.836 -0.064 0.989 2.315 -4.265 -5.57 -7.0 -8.04 -8.95 -9.28 -10.732 -10.861 -11.248 -11.357 -11.474 -11.589 -11.73 -10.193 -13.022 -11.348 -11.692 -13.347 -13.345 -13.672 -13.121 -11.984 -10.622 -11.649 -11.633 -11.617
9.75 -8.914 -0.21 -9.414 -7.319 -10.433 -11.098 1.041 -0.019 1.049 2.228 -3.615 -4.398 -6.593 -7.813 -8.835 -9.191 -10.665 -10.815 -11.194 -11.286 -11.375 -11.433 -11.541 -10.083 -12.985 -11.278 -11.502 -13.305 -13.298 -13.655 -13.103 -11.966 -10.658 -11.489 -11.489 -11.606
9.85 -8.926 -0.108 -9.426 -7.34 -10.447 -11.094 0.994 -0.024 1.042 2.319 -3.79 -5.053 -6.801 -7.816 -8.819 -9.144 -10.708 -10.844 -11.152 -11.264 -11.361 -11.463 -11.601 -10.145 -12.999 -11.241 -11.561 -13.297 -13.275 -13.652 -13.102 -11.969 -10.607 -11.64 -11.56 -11.576
9.95 -8.864 -0.13 -9.364 -7.342 -10.376 -11.032 0.992 0.03 1.093 2.388 -3.877 -5.509 -6.829 -7.807 -8.76 -9.1 -10.632 -10.775 -11.106 -11.205 -11.321 -11.388 -11.517 -10.063 -12.964 -11.197 -11.481 -13.262 -13.241 -13.62 -13.073 -11.96 -10.459 -11.503 -11.568 -11.667
10.05 -8.867 0.266 -9.366 -7.438 -10.372 -11.037 1.059 0.048 1.11 2.38 -3.379 -5.232 -7.0 -7.913 -8.869 -9.186 -10.574 -10.729 -11.125 -11.216 -11.298 -11.392 -11.481 -10.089 -12.963 -11.218 -11.452 -13.236 -13.177 -13.577 -13.024 -11.868 -10.534 -11.651 -11.623 -11.801
10.15 -8.797 0.188 -9.297 -7.279 -10.309 -11.018 1.038 0.083 1.149 2.49 -3.864 -5.211 -6.784 -7.743 -8.691 -8.998 -10.547 -10.712 -11.087 -11.159 -11.229 -11.314 -11.469 -9.963 -12.941 -11.172 -11.431 -13.224 -13.186 -13.559 -13.018 -11.923 -10.323 -11.631 -11.53 -11.71
10.25 -8.849 0.269 -9.349 -7.361 -10.358 -11.035 1.069 0.048 1.122 2.364 -3.549 -4.916 -6.76 -7.839 -8.768 -9.092 -10.616 -10.757 -11.021 -11.089 -11.146 -11.288 -11.454 -10.047 -12.923 -11.093 -11.393 -13.188 -13.132 -13.556 -13.02 -11.956 -10.551 -11.52 -11.459 -11.48
10.35 -8.815 0.129 -9.314 -7.379 -10.32 -10.981 0.992 0.082 1.149 2.466 -3.752 -5.742 -6.957 -7.842 -8.756 -9.062 -10.563 -10.708 -10.996 -11.077 -11.149 -11.262 -11.404 -9.984 -12.922 -11.092 -11.341 -13.168 -13.099 -13.534 -12.974 -11.794 -10.432 -11.599 -11.556 -11.685
10.45 -8.743 0.48 -9.242 -7.386 -10.237 -10.935 1.194 0.158 1.222 2.617 -2.81 -4.902 -6.774 -7.867 -8.711 -9.047 -10.441 -10.613 -10.938 -11.017 -11.073 -11.211 -11.386 -9.899 -12.903 -10.998 -11.319 -13.158 -13.093 -13.502 -12.942 -11.763 -10.491 -11.537 -11.569 -11.803
10.55 -8.746 0.261 -9.246 -7.334 -10.249 -10.917 1.082 0.155 1.219 2.548 -3.739 -5.558 -6.893 -7.795 -8.646 -8.956 -10.502 -10.649 -10.919 -11.011 -11.066 -11.201 -11.377 -9.932 -12.886 -10.986 -11.316 -13.127 -13.035 -13.497 -12.932 -11.725 -10.301 -11.517 -11.544 -11.697
10.65 -8.719 0.15 -9.219 -7.179 -10.233 -10.906 1.042 0.17 1.227 2.584 -3.965 -5.119 -6.658 -7.64 -8.593 -8.91 -10.493 -10.641 -10.887 -10.986 -11.05 -11.145 -11.275 -9.925 -12.835 -10.96 -11.242 -13.096 -13.027 -13.443 -12.893 -11.756 -10.341 -11.512 -11.422 -11.769
10.75 -8.724 0.261 -9.224 -7.371 -10.221 -10.905 1.083 0.173 1.236 2.603 -3.812 -5.423 -6.895 -7.833 -8.688 -9.002 -10.444 -10.606 -10.908 -10.978 -11.034 -11.132 -11.257 -9.885 -12.853 -10.968 -11.21 -13.083 -12.992 -13.445 -12.901 -11.793 -10.433 -11.452 -11.445 -11.869
10.85 -8.694 0.106 -9.194 -7.292 -10.196 -10.873 1.145 0.2 1.258 2.605 -3.935 -5.077 -6.78 -7.754 -8.611 -8.923 -10.45 -10.594 -10.902 -10.978 -11.054 -11.1 -11.197 -9.874 -12.844 -10.971 -11.171 -13.073 -12.969 -13.438 -12.895 -11.796 -10.367 -11.576 -11.431 -11.813
10.95 -8.67 -0.003 -9.169 -7.288 -10.167 -10.86 0.939 0.229 1.286 2.524 -4.686 -5.593 -6.833 -7.723 -8.608 -8.912 -10.407 -10.57 -10.851 -10.927 -10.977 -11.083 -11.188 -9.829 -12.785 -10.92 -11.131 -13.019 -12.939 -13.366 -12.824 -11.725 -10.396 -11.436 -11.38 -11.763
11.05 -8.683 0.037 -9.182 -7.297 -10.183 -10.83 1.095 0.218 1.281 2.589 -4.07 -5.44 -7.024 -7.74 -8.597 -8.86 -10.455 -10.598 -10.738 -10.805 -10.847 -11.0 -11.211 -9.89 -12.811 -10.782 -11.157 -13.01 -12.906 -13.349 -12.822 -11.793 -10.427 -11.429 -11.424 -11.864
11.15 -8.644 0.464 -9.143 -7.211 -10.146 -10.813 1.224 0.244 1.316 2.595 -3.103 -5.049 -6.765 -7.677 -8.554 -8.848 -10.418 -10.56 -10.756 -10.85 -10.93 -11.016 -11.169 -9.813 -12.787 -10.835 -11.134 -12.994 -12.896 -13.329 -12.8 -11.766 -10.254 -11.425 -11.423 -11.799
11.25 -8.596 0.173 -9.095 -7.231 -10.091 -10.716 1.245 0.31 1.37 2.691 -3.633 -5.032 -6.806 -7.683 -8.551 -8.85 -10.354 -10.493 -10.73 -10.802 -10.869 -10.968 -11.109 -9.785 -12.759 -10.813 -11.056 -12.963 -12.834 -13.32 -12.777 -11.687 -10.427 -11.45 -11.384 -11.842
11.35 -8.544 0.453 -9.044 -7.161 -10.044 -10.717 1.195 0.343 1.408 2.892 -3.962 -5.785 -6.753 -7.603 -8.435 -8.746 -10.302 -10.458 -10.67 -10.795 -10.88 -10.986 -11.089 -9.712 -12.755 -10.771 -11.058 -12.952 -12.818 -13.293 -12.759 -11.697 -10.351 -11.482 -11.407 -11.844
11.45 -8.513 0.438 -9.013 -7.008 -10.024 -10.696 1.295 0.373 1.441 2.779 -3.773 -5.379 -6.528 -7.462 -8.368 -8.692 -10.288 -10.436 -10.62 -10.731 -10.793 -10.954 -11.098 -9.714 -12.729 -10.667 -11.059 -12.93 -12.807 -13.299 -12.744 -11.585 -10.201 -11.395 -11.454 -11.769
11.55 -8.483 0.58 -8.982 -7.189 -9.969 -10.688 1.337 0.397 1.451 2.832 -2.942 -5.257 -6.807 -7.641 -8.413 -8.695 -10.205 -10.376 -10.643 -10.702 -10.727 -10.868 -11.035 -9.611 -12.715 -10.685 -10.974 -12.909 -12.791 -13.236 -12.699 -11.634 -10.358 -11.374 -11.336 -11.911
11.65 -8.458 0.567 -8.957 -7.097 -9.959 -10.646 1.336 0.429 1.49 2.891 -3.411 -5.276 -6.759 -7.559 -8.408 -8.7 -10.177 -10.342 -10.573 -10.67 -10.724 -10.897 -11.044 -9.628 -12.68 -10.617 -10.979 -12.884 -12.777 -13.223 -12.682 -11.595 -10.225 -11.263 -11.358 -11.848
11.75 -8.458 0.623 -8.957 -7.192 -9.942 -10.568 1.45 0.47 1.524 2.789 -2.727 -5.094 -6.729 -7.663 -8.507 -8.815 -10.183 -10.311 -10.544 -10.611 -10.68 -10.808 -11.004 -9.67 -12.69 -10.609 -10.916 -12.861 -12.696 -13.226 -12.684 -11.599 -10.294 -11.355 -11.413 -11.846
11.85 -8.403 0.337 -8.902 -7.086 -9.895 -10.626 1.226 0.469 1.518 2.962 -4.201 -5.344 -6.749 -7.514 -8.3 -8.582 -10.128 -10.307 -10.54 -10.588 -10.64 -10.76 -10.955 -9.54 -12.654 -10.563 -10.883 -12.838 -12.71 -13.188 -12.642 -11.533 -10.17 -11.293 -11.393 -11.847
11.95 -8.449 0.642 -8.948 -7.118 -9.943 -10.629 1.393 0.447 1.502 2.865 -3.229 -5.063 -6.638 -7.585 -8.431 -8.753 -10.167 -10.318 -10.554 -10.637 -10.665 -10.777 -10.876 -9.593 -12.653 -10.581 -10.855 -12.817 -12.653 -13.166 -12.641 -11.619 -10.26 -11.371 -11.298 -11.838
