# time f200lp f300x f350lp f475x f600lp f850lp f218w f225w f275w f336w f390w f438w f475w f555w f606w f625w f775w f814w f105w f110w f125w f140w f160w f070w f090w f115w f150w f150w2 f200w f277w f322w2 f356w f444w f0560w f0770w f1000w
6.85 -9.491 -0.296 -9.993 -6.106 -11.088 -12.63 0.261 -0.961 0.167 2.581 4.859 3.256 -4.676 -6.661 -8.01 -8.408 -10.65 -11.501 -13.592 -13.913 -14.22 -14.359 -14.49 -9.753 -14.224 -13.989 -14.455 -14.783 -14.428 -14.653 -14.376 -14.016 -13.092 -12.592 -11.837 -9.326
6.95 -9.441 -0.243 -9.943 -5.954 -11.039 -12.569 0.287 -0.906 0.23 2.604 4.87 2.674 -4.612 -6.529 -8.041 -8.426 -10.587 -11.456 -13.527 -13.859 -14.169 -14.321 -14.462 -9.706 -14.201 -13.93 -14.429 -14.758 -14.417 -14.642 -14.359 -13.989 -13.072 -12.566 -11.773 -8.982
7.05 -9.39 -0.32 -9.892 -5.608 -10.992 -12.512 0.342 -0.855 0.283 2.708 -2.903 -3.21 -3.996 -6.176 -7.876 -8.285 -10.584 -11.402 -13.498 -13.846 -14.162 -14.303 -14.438 -9.676 -14.17 -13.908 -14.403 -14.732 -14.372 -14.633 -14.351 -13.99 -12.911 -12.519 -11.665 -9.32
7.15 -9.345 -0.142 -9.847 -6.006 -10.942 -12.453 0.424 -0.797 0.341 2.608 4.886 -3.302 -4.76 -6.575 -8.01 -8.404 -10.547 -11.344 -13.469 -13.814 -14.129 -14.261 -14.378 -9.664 -14.145 -13.877 -14.355 -14.708 -14.365 -14.611 -14.327 -13.955 -12.889 -12.462 -11.82 -9.115
7.25 -9.357 -0.166 -9.859 -5.99 -10.954 -12.463 0.402 -0.806 0.331 2.484 -2.85 -3.382 -4.843 -6.547 -8.158 -8.504 -10.529 -11.34 -13.434 -13.777 -14.093 -14.227 -14.369 -9.705 -14.133 -13.838 -14.335 -14.693 -14.348 -14.609 -14.315 -13.924 -12.863 -12.522 -11.747 -9.589
7.35 -9.32 -0.114 -9.822 -6.062 -10.915 -12.431 0.451 -0.773 0.363 2.519 4.792 0.776 -4.671 -6.612 -8.041 -8.401 -10.504 -11.314 -13.378 -13.756 -14.077 -14.215 -14.328 -9.634 -14.1 -13.798 -14.313 -14.662 -14.337 -14.596 -14.292 -13.883 -12.843 -12.313 -11.697 -9.111
7.45 -9.266 -0.092 -9.768 -5.708 -10.866 -12.346 0.46 -0.698 0.434 2.483 -2.876 -3.276 -4.675 -6.277 -8.116 -8.48 -10.483 -11.249 -13.344 -13.731 -14.054 -14.202 -14.329 -9.734 -14.034 -13.782 -14.297 -14.639 -14.336 -14.551 -14.244 -13.833 -12.676 -12.361 -11.658 -9.73
7.55 -9.186 0.025 -9.688 -5.564 -10.785 -12.296 0.58 -0.636 0.485 2.734 5.146 3.618 -4.364 -6.12 -7.699 -8.06 -10.42 -11.186 -13.33 -13.73 -14.07 -14.184 -14.275 -9.541 -14.03 -13.782 -14.263 -14.628 -14.322 -14.565 -14.245 -13.806 -12.67 -12.257 -11.683 -9.109
7.65 -9.171 -0.015 -9.673 -5.702 -10.772 -12.246 0.564 -0.609 0.522 2.769 -2.828 -4.03 -4.582 -6.275 -7.888 -8.283 -10.422 -11.172 -13.279 -13.687 -14.033 -14.153 -14.259 -9.588 -13.97 -13.725 -14.249 -14.589 -14.286 -14.525 -14.204 -13.765 -12.579 -12.23 -11.472 -8.649
7.75 -9.174 -0.025 -9.676 -5.73 -10.772 -12.285 0.525 -0.626 0.511 2.857 -2.864 -3.246 -4.164 -6.276 -7.771 -8.183 -10.358 -11.176 -13.257 -13.658 -13.994 -14.118 -14.219 -9.531 -13.963 -13.689 -14.207 -14.566 -14.268 -14.509 -14.179 -13.719 -12.546 -12.244 -11.466 -9.151
7.85 -9.106 0.086 -9.608 -5.77 -10.702 -12.195 0.649 -0.554 0.587 2.764 -0.46 -3.294 -4.717 -6.289 -7.775 -8.141 -10.35 -11.114 -13.192 -13.599 -13.938 -14.072 -14.18 -9.498 -13.942 -13.644 -14.163 -14.545 -14.25 -14.512 -14.169 -13.682 -12.504 -12.318 -11.557 -9.847
7.95 -9.116 0.106 -9.618 -5.96 -10.708 -12.172 0.69 -0.534 0.605 2.671 4.903 3.56 -4.803 -6.518 -8.032 -8.406 -10.359 -11.095 -13.152 -13.561 -13.899 -14.034 -14.142 -9.635 -13.913 -13.595 -14.128 -14.517 -14.242 -14.483 -14.152 -13.696 -12.369 -12.132 -11.444 -9.667
8.05 -9.058 0.156 -9.56 -5.846 -10.653 -12.135 0.745 -0.492 0.629 2.961 5.435 3.697 -4.851 -6.41 -7.713 -8.09 -10.326 -11.043 -13.159 -13.541 -13.873 -13.99 -14.121 -9.449 -13.855 -13.594 -14.099 -14.483 -14.229 -14.441 -14.092 -13.598 -12.302 -12.146 -11.258 -9.413
8.15 -9.018 0.216 -9.52 -5.767 -10.613 -12.083 0.803 -0.434 0.693 2.903 5.186 3.858 -4.361 -6.346 -7.874 -8.288 -10.249 -10.982 -13.108 -13.514 -13.852 -13.983 -14.1 -9.549 -13.832 -13.541 -14.089 -14.457 -14.187 -14.428 -14.065 -13.54 -12.302 -12.142 -11.523 -8.834
8.25 -9.004 0.219 -9.506 -5.268 -10.605 -12.073 0.815 -0.438 0.701 2.83 5.336 3.823 -3.566 -5.877 -7.611 -7.973 -10.317 -11.017 -13.06 -13.474 -13.814 -13.938 -14.046 -9.487 -13.799 -13.51 -14.029 -14.427 -14.18 -14.4 -14.037 -13.504 -12.267 -12.077 -11.375 -9.647
8.35 -8.959 0.247 -9.462 -5.543 -10.557 -12.032 0.82 -0.394 0.744 2.844 5.235 -3.319 -4.524 -6.106 -7.542 -7.921 -10.255 -10.965 -13.001 -13.45 -13.801 -13.921 -13.995 -9.441 -13.753 -13.473 -13.985 -14.39 -14.161 -14.367 -14.005 -13.479 -12.108 -11.962 -11.327 -9.681
8.45 -8.89 0.343 -9.392 -5.69 -10.484 -11.927 0.93 -0.304 0.822 2.93 5.259 3.82 -4.446 -6.258 -7.83 -8.231 -10.158 -10.854 -12.972 -13.416 -13.769 -13.871 -13.951 -9.431 -13.703 -13.439 -13.947 -14.357 -14.136 -14.325 -13.95 -13.39 -12.128 -12.007 -11.238 -9.672
8.55 -8.891 0.348 -9.393 -5.42 -10.49 -11.905 0.93 -0.298 0.837 2.806 5.394 3.887 -4.304 -6.013 -7.648 -8.023 -10.26 -10.894 -12.916 -13.374 -13.732 -13.845 -13.923 -9.468 -13.696 -13.394 -13.921 -14.337 -14.124 -14.324 -13.941 -13.365 -12.037 -12.007 -11.317 -9.906
8.65 -8.836 0.39 -9.338 -5.895 -10.425 -11.881 0.993 -0.242 0.886 3.057 5.256 -2.113 -5.105 -6.435 -7.707 -8.055 -10.124 -10.81 -12.887 -13.345 -13.704 -13.79 -13.842 -9.42 -13.655 -13.349 -13.859 -14.306 -14.115 -14.293 -13.912 -13.343 -12.02 -11.985 -11.121 -9.706
8.75 -8.798 0.375 -9.3 -5.872 -10.385 -11.868 0.963 -0.222 0.913 3.059 -2.324 -2.764 -5.233 -6.363 -7.54 -7.866 -10.063 -10.788 -12.823 -13.286 -13.636 -13.748 -13.827 -9.306 -13.61 -13.279 -13.84 -14.272 -14.079 -14.266 -13.869 -13.261 -11.858 -11.829 -11.288 -10.079
8.85 -8.811 0.411 -9.313 -5.664 -10.401 -11.845 0.985 -0.238 0.9 3.206 5.508 3.581 -4.323 -6.207 -7.601 -8.015 -10.113 -10.798 -12.804 -13.244 -13.592 -13.693 -13.778 -9.254 -13.581 -13.264 -13.778 -14.235 -14.055 -14.23 -13.837 -13.239 -11.864 -11.899 -11.034 -9.926
8.95 -8.76 0.472 -9.262 -5.761 -10.349 -11.799 1.042 -0.167 0.951 3.041 5.256 -1.971 -4.49 -6.31 -7.697 -8.093 -10.01 -10.722 -12.74 -13.197 -13.542 -13.651 -13.72 -9.347 -13.529 -13.194 -13.726 -14.191 -14.036 -14.2 -13.787 -13.131 -11.861 -11.769 -11.063 -10.121
9.05 -8.706 0.533 -9.208 -5.659 -10.295 -11.693 1.132 -0.099 1.015 3.142 5.494 3.998 -4.895 -6.2 -7.623 -7.98 -10.094 -10.676 -12.691 -13.139 -13.491 -13.586 -13.657 -9.327 -13.51 -13.143 -13.662 -14.157 -14.015 -14.166 -13.769 -13.151 -11.773 -11.825 -11.164 -9.959
9.15 -8.715 0.303 -9.217 -5.895 -10.298 -11.67 1.105 -0.082 1.032 3.079 -2.566 -2.84 -4.789 -6.413 -7.681 -8.058 -10.127 -10.688 -12.66 -13.109 -13.461 -13.562 -13.628 -9.418 -13.475 -13.136 -13.625 -14.128 -13.966 -14.145 -13.736 -13.097 -11.694 -11.834 -11.166 -9.942
9.25 -8.638 0.593 -9.141 -5.422 -10.232 -11.667 1.192 -0.05 1.085 3.272 5.548 4.188 -4.182 -5.978 -7.349 -7.717 -10.006 -10.641 -12.58 -13.056 -13.412 -13.508 -13.557 -9.223 -13.446 -13.062 -13.568 -14.09 -13.95 -14.131 -13.7 -13.003 -11.612 -11.841 -11.001 -9.916
9.35 -8.652 0.601 -9.154 -5.774 -10.238 -11.6 1.203 -0.026 1.088 3.091 5.454 4.245 -4.679 -6.33 -7.674 -8.058 -10.071 -10.622 -12.562 -13.018 -13.37 -13.46 -13.507 -9.291 -13.406 -13.038 -13.515 -14.058 -13.93 -14.085 -13.675 -13.036 -11.572 -11.685 -10.901 -10.286
9.45 -8.636 0.632 -9.138 -5.737 -10.22 -11.567 1.249 -0.001 1.113 3.078 5.491 4.237 -4.029 -6.286 -7.583 -7.981 -10.098 -10.608 -12.526 -12.985 -13.336 -13.415 -13.464 -9.332 -13.371 -12.977 -13.482 -14.027 -13.924 -14.046 -13.621 -12.939 -11.579 -11.725 -10.997 -10.342
9.55 -8.623 0.632 -9.125 -5.745 -10.209 -11.55 1.222 0.009 1.134 3.166 5.415 4.189 -4.831 -6.3 -7.675 -8.056 -10.037 -10.591 -12.472 -12.92 -13.274 -13.346 -13.4 -9.306 -13.344 -12.905 -13.416 -13.989 -13.878 -14.05 -13.601 -12.846 -11.462 -11.625 -11.026 -10.327
9.65 -8.611 0.646 -9.113 -5.68 -10.197 -11.55 1.253 0.019 1.137 3.16 5.657 2.492 -3.981 -6.229 -7.506 -7.897 -10.063 -10.604 -12.438 -12.874 -13.214 -13.297 -13.357 -9.288 -13.287 -12.863 -13.374 -13.946 -13.86 -13.967 -13.545 -12.871 -11.38 -11.579 -10.957 -10.127
9.75 -8.616 0.645 -9.118 -5.78 -10.199 -11.53 1.235 0.027 1.144 3.123 5.303 -2.842 -4.123 -6.335 -7.675 -8.085 -10.051 -10.595 -12.38 -12.817 -13.16 -13.24 -13.298 -9.392 -13.29 -12.811 -13.315 -13.922 -13.819 -13.978 -13.532 -12.78 -11.348 -11.73 -11.011 -10.334
9.85 -8.596 0.656 -9.098 -5.975 -10.171 -11.543 1.252 0.042 1.161 3.165 5.371 -2.615 -4.552 -6.508 -7.712 -8.118 -9.948 -10.552 -12.35 -12.763 -13.089 -13.147 -13.185 -9.323 -13.243 -12.76 -13.209 -13.865 -13.792 -13.938 -13.493 -12.749 -11.303 -11.597 -10.85 -10.372
9.95 -8.554 0.725 -9.056 -5.597 -10.142 -11.436 1.339 0.108 1.215 3.218 5.732 4.305 -4.012 -6.189 -7.674 -8.081 -10.019 -10.52 -12.272 -12.713 -13.051 -13.112 -13.119 -9.374 -13.187 -12.706 -13.156 -13.829 -13.794 -13.902 -13.446 -12.671 -11.112 -11.584 -10.867 -10.254
10.05 -8.536 0.735 -9.037 -5.858 -10.118 -11.406 1.342 0.126 1.235 3.252 5.652 1.304 -4.412 -6.424 -7.743 -8.154 -9.984 -10.485 -12.24 -12.639 -12.953 -13.033 -13.071 -9.314 -13.161 -12.657 -13.078 -13.794 -13.789 -13.847 -13.387 -12.602 -11.14 -11.626 -10.82 -10.437
10.15 -8.453 0.822 -8.955 -5.68 -10.035 -11.33 1.437 0.207 1.312 3.276 5.598 4.389 -4.961 -6.221 -7.552 -7.909 -9.938 -10.434 -12.187 -12.59 -12.913 -12.972 -12.998 -9.261 -13.109 -12.593 -13.02 -13.753 -13.739 -13.84 -13.361 -12.512 -11.126 -11.578 -10.719 -10.445
10.25 -8.468 0.808 -8.971 -5.425 -10.057 -11.336 1.439 0.194 1.306 3.254 5.564 -2.828 -4.326 -5.993 -7.55 -7.931 -9.969 -10.449 -12.135 -12.556 -12.885 -12.93 -12.919 -9.287 -13.104 -12.528 -12.963 -13.72 -13.7 -13.8 -13.337 -12.535 -11.118 -11.594 -10.736 -10.565
10.35 -8.431 0.818 -8.932 -5.865 -10.005 -11.257 1.448 0.243 1.356 3.221 3.865 -3.014 -4.846 -6.386 -7.573 -7.947 -9.966 -10.417 -12.068 -12.489 -12.824 -12.863 -12.869 -9.213 -13.052 -12.477 -12.891 -13.678 -13.671 -13.748 -13.285 -12.491 -11.044 -11.484 -10.78 -10.64
10.45 -8.396 0.888 -8.898 -5.694 -9.977 -11.227 1.503 0.283 1.388 3.292 5.487 4.491 -4.613 -6.246 -7.558 -7.937 -9.914 -10.382 -12.006 -12.436 -12.763 -12.809 -12.804 -9.236 -13.043 -12.421 -12.844 -13.66 -13.654 -13.753 -13.279 -12.447 -10.908 -11.597 -10.853 -10.613
10.55 -8.373 0.904 -8.876 -5.694 -9.952 -11.157 1.533 0.312 1.417 3.214 3.914 -2.855 -3.864 -6.253 -7.612 -8.015 -9.934 -10.36 -11.967 -12.381 -12.715 -12.755 -12.773 -9.226 -12.988 -12.372 -12.806 -13.616 -13.594 -13.712 -13.226 -12.351 -11.052 -11.529 -10.802 -10.734
10.65 -8.395 0.909 -8.897 -5.871 -9.972 -11.099 1.544 0.323 1.424 3.165 5.41 4.509 -5.225 -6.416 -7.705 -8.04 -10.029 -10.374 -11.861 -12.325 -12.659 -12.702 -12.687 -9.296 -12.982 -12.306 -12.726 -13.602 -13.587 -13.722 -13.244 -12.396 -10.847 -11.537 -10.783 -10.685
10.75 -8.379 0.873 -8.882 -5.67 -9.962 -11.152 1.49 0.301 1.415 3.461 -2.116 -2.591 -4.389 -6.211 -7.536 -7.949 -9.956 -10.374 -11.842 -12.26 -12.581 -12.605 -12.592 -9.226 -12.963 -12.251 -12.632 -13.549 -13.549 -13.68 -13.201 -12.356 -10.891 -11.496 -10.797 -10.424
10.85 -8.379 0.914 -8.881 -5.976 -9.948 -11.104 1.536 0.317 1.426 3.229 5.342 4.466 -4.622 -6.509 -7.708 -8.092 -9.982 -10.362 -11.799 -12.215 -12.533 -12.554 -12.503 -9.194 -12.884 -12.219 -12.552 -13.509 -13.543 -13.627 -13.121 -12.172 -10.696 -11.507 -10.665 -10.873
10.95 -8.382 0.922 -8.884 -5.798 -9.957 -11.108 1.539 0.318 1.434 3.271 5.538 4.505 -4.449 -6.356 -7.679 -8.063 -9.979 -10.372 -11.727 -12.149 -12.454 -12.467 -12.368 -9.279 -12.896 -12.128 -12.434 -13.46 -13.483 -13.611 -13.126 -12.25 -10.899 -11.441 -10.706 -10.667
11.05 -8.334 0.812 -8.836 -5.815 -9.907 -11.057 1.547 0.372 1.475 3.296 -2.098 -2.426 -4.551 -6.346 -7.627 -8.006 -9.942 -10.327 -11.663 -12.062 -12.366 -12.388 -12.363 -9.228 -12.863 -12.067 -12.37 -13.432 -13.464 -13.608 -13.101 -12.15 -10.633 -11.427 -10.632 -10.824
11.15 -8.339 0.961 -8.841 -5.709 -9.916 -11.041 1.583 0.367 1.484 3.252 5.917 4.465 -4.342 -6.272 -7.659 -8.058 -9.95 -10.325 -11.655 -12.029 -12.311 -12.329 -12.278 -9.217 -12.829 -12.034 -12.325 -13.39 -13.428 -13.558 -13.032 -12.007 -10.73 -11.486 -10.451 -10.788
11.25 -8.313 0.979 -8.816 -5.475 -9.897 -10.99 1.613 0.4 1.5 3.308 5.257 -2.702 -4.707 -6.032 -7.485 -7.845 -10.007 -10.337 -11.577 -11.99 -12.292 -12.309 -12.216 -9.276 -12.8 -11.959 -12.277 -13.361 -13.405 -13.526 -13.008 -12.011 -10.596 -11.426 -10.604 -10.843
11.35 -8.288 1.02 -8.79 -5.671 -9.865 -10.957 1.624 0.421 1.527 3.155 5.526 4.625 -4.397 -6.227 -7.533 -7.909 -9.974 -10.307 -11.541 -11.915 -12.21 -12.2 -12.141 -9.207 -12.774 -11.94 -12.182 -13.333 -13.375 -13.513 -12.986 -11.963 -10.624 -11.335 -10.725 -10.749
11.45 -8.249 1.045 -8.751 -5.751 -9.82 -10.947 1.67 0.461 1.578 3.326 5.553 4.213 -4.528 -6.289 -7.511 -7.911 -9.884 -10.26 -11.487 -11.88 -12.177 -12.161 -12.065 -9.168 -12.757 -11.847 -12.146 -13.311 -13.344 -13.494 -12.981 -11.998 -10.635 -11.371 -10.701 -10.735
11.55 -8.266 1.044 -8.768 -5.948 -9.832 -10.884 1.687 0.465 1.57 3.238 5.367 4.569 -4.869 -6.476 -7.593 -7.945 -9.972 -10.286 -11.442 -11.817 -12.104 -12.056 -11.939 -9.209 -12.715 -11.803 -11.995 -13.271 -13.299 -13.486 -12.958 -11.925 -10.344 -11.313 -10.656 -10.805
11.65 -8.238 1.072 -8.741 -5.54 -9.816 -10.851 1.678 0.484 1.599 3.305 5.72 0.092 -4.051 -6.09 -7.505 -7.888 -9.958 -10.272 -11.355 -11.733 -12.028 -11.998 -11.863 -9.228 -12.71 -11.689 -11.961 -13.229 -13.206 -13.472 -12.932 -11.838 -10.439 -11.35 -10.539 -10.99
11.75 -8.202 1.121 -8.705 -5.188 -9.791 -10.779 1.75 0.538 1.646 3.248 5.824 3.857 -4.145 -5.775 -7.409 -7.757 -9.981 -10.245 -11.293 -11.68 -11.978 -11.932 -11.82 -9.224 -12.673 -11.669 -11.903 -13.199 -13.193 -13.422 -12.88 -11.781 -10.25 -11.37 -10.502 -11.093
11.85 -8.224 1.111 -8.726 -5.727 -9.797 -10.769 1.749 0.535 1.652 3.237 5.733 4.663 -4.57 -6.288 -7.687 -8.069 -9.941 -10.216 -11.248 -11.616 -11.899 -11.837 -11.705 -9.262 -12.638 -11.593 -11.785 -13.162 -13.158 -13.43 -12.888 -11.787 -10.257 -11.266 -10.514 -10.796
11.95 -8.197 1.119 -8.7 -5.618 -9.771 -10.759 1.729 0.547 1.648 3.314 5.689 -2.183 -4.722 -6.155 -7.45 -7.817 -9.959 -10.227 -11.181 -11.562 -11.843 -11.79 -11.65 -9.21 -12.626 -11.54 -11.743 -13.135 -13.14 -13.394 -12.842 -11.687 -10.244 -11.219 -10.681 -11.056
12.05 -8.189 1.126 -8.692 -5.908 -9.751 -10.76 1.762 0.543 1.644 3.372 5.506 4.663 -4.822 -6.44 -7.6 -7.961 -9.907 -10.202 -11.151 -11.511 -11.782 -11.755 -11.649 -9.134 -12.639 -11.499 -11.699 -13.127 -13.133 -13.402 -12.836 -11.602 -10.333 -11.303 -10.578 -11.07
12.15 -8.199 1.119 -8.701 -5.769 -9.771 -10.732 1.763 0.562 1.681 3.231 5.526 -2.053 -5.042 -6.309 -7.6 -7.953 -9.939 -10.22 -11.117 -11.464 -11.731 -11.672 -11.547 -9.248 -12.596 -11.44 -11.638 -13.087 -13.087 -13.356 -12.791 -11.577 -10.295 -11.188 -10.506 -11.093
12.25 -8.236 0.968 -8.739 -5.878 -9.802 -10.821 1.61 0.484 1.595 3.595 -1.888 -2.973 -4.967 -6.389 -7.516 -7.895 -9.954 -10.272 -11.064 -11.407 -11.647 -11.61 -11.469 -9.183 -12.574 -11.39 -11.516 -13.048 -13.05 -13.289 -12.729 -11.558 -10.318 -11.183 -10.524 -11.09
12.35 -8.198 1.062 -8.7 -5.751 -9.769 -10.745 1.686 0.53 1.645 3.37 -1.877 -3.172 -5.05 -6.264 -7.481 -7.832 -9.958 -10.251 -11.014 -11.339 -11.588 -11.515 -11.353 -9.167 -12.564 -11.311 -11.426 -13.015 -12.995 -13.297 -12.723 -11.462 -10.07 -11.224 -10.496 -11.161
12.45 -8.14 1.154 -8.642 -5.72 -9.708 -10.702 1.794 0.603 1.72 3.328 3.554 -3.145 -4.585 -6.253 -7.552 -7.923 -9.866 -10.161 -11.013 -11.331 -11.582 -11.479 -11.304 -9.129 -12.53 -11.313 -11.389 -13.0 -12.981 -13.267 -12.688 -11.412 -10.154 -11.244 -10.538 -11.088
12.55 -8.13 1.005 -8.633 -5.536 -9.707 -10.661 1.766 0.596 1.707 3.405 -1.819 -2.131 -4.545 -6.074 -7.435 -7.799 -9.91 -10.18 -10.942 -11.273 -11.521 -11.399 -11.178 -9.084 -12.516 -11.229 -11.309 -12.98 -12.925 -13.318 -12.734 -11.419 -9.989 -11.117 -10.287 -11.109
12.65 -8.163 1.129 -8.665 -5.75 -9.73 -10.65 1.766 0.598 1.704 3.31 -1.728 -2.219 -4.693 -6.275 -7.598 -7.966 -9.942 -10.188 -10.892 -11.188 -11.42 -11.304 -11.111 -9.196 -12.506 -11.172 -11.215 -12.94 -12.897 -13.24 -12.661 -11.38 -9.877 -11.25 -10.515 -11.228
12.75 -8.093 1.232 -8.595 -5.545 -9.664 -10.609 1.88 0.657 1.775 3.432 5.691 -2.265 -4.097 -6.092 -7.42 -7.814 -9.87 -10.142 -10.825 -11.132 -11.362 -11.248 -11.035 -9.139 -12.504 -11.108 -11.117 -12.931 -12.846 -13.253 -12.67 -11.366 -9.995 -11.158 -10.482 -11.289
12.85 -8.11 1.137 -8.612 -5.88 -9.67 -10.577 1.78 0.665 1.765 3.305 -1.745 -2.125 -5.041 -6.399 -7.619 -7.979 -9.87 -10.124 -10.755 -11.068 -11.305 -11.214 -11.069 -9.138 -12.473 -11.04 -11.149 -12.908 -12.819 -13.269 -12.681 -11.345 -9.974 -11.272 -10.252 -11.018
12.95 -8.109 1.189 -8.611 -5.887 -9.67 -10.623 1.827 0.623 1.739 3.533 5.699 4.69 -4.969 -6.41 -7.517 -7.882 -9.861 -10.142 -10.727 -11.022 -11.235 -11.138 -10.945 -9.05 -12.469 -11.008 -11.008 -12.873 -12.786 -13.215 -12.622 -11.266 -9.84 -11.111 -10.44 -11.246
13.05 -8.098 1.216 -8.601 -5.522 -9.674 -10.57 1.87 0.655 1.776 3.404 5.743 1.066 -4.477 -6.081 -7.515 -7.913 -9.881 -10.141 -10.701 -10.984 -11.211 -11.074 -10.917 -9.129 -12.415 -10.974 -10.961 -12.835 -12.742 -13.192 -12.594 -11.185 -9.84 -11.067 -10.347 -11.193
13.15 -8.135 1.194 -8.638 -5.616 -9.71 -10.599 1.842 0.612 1.727 3.497 5.76 4.768 -4.099 -6.178 -7.53 -7.936 -9.943 -10.181 -10.603 -10.92 -11.126 -11.06 -10.896 -9.12 -12.435 -10.899 -10.939 -12.819 -12.702 -13.178 -12.587 -11.235 -9.739 -10.988 -10.42 -11.315
13.25 -8.098 1.216 -8.6 -5.825 -9.66 -10.552 1.859 0.668 1.786 3.335 4.818 -2.288 -4.966 -6.354 -7.579 -7.935 -9.881 -10.124 -10.623 -10.905 -11.116 -11.009 -10.831 -9.098 -12.395 -10.889 -10.878 -12.783 -12.685 -13.154 -12.556 -11.168 -9.748 -10.98 -10.296 -11.194
13.35 -8.047 1.266 -8.549 -5.526 -9.62 -10.575 1.89 0.669 1.803 3.662 5.872 4.783 -4.048 -6.086 -7.395 -7.805 -9.802 -10.1 -10.602 -10.869 -11.055 -10.955 -10.767 -8.959 -12.388 -10.828 -10.836 -12.773 -12.652 -13.134 -12.54 -11.171 -9.732 -11.039 -10.266 -11.239
13.45 -8.058 1.267 -8.561 -5.552 -9.631 -10.544 1.899 0.685 1.808 3.49 5.758 4.764 -4.12 -6.115 -7.474 -7.872 -9.841 -10.109 -10.531 -10.831 -11.049 -10.94 -10.8 -9.081 -12.366 -10.841 -10.826 -12.751 -12.648 -13.104 -12.519 -11.215 -9.741 -10.995 -10.246 -11.166
13.55 -8.053 1.096 -8.555 -5.713 -9.617 -10.53 1.865 0.687 1.809 3.391 -1.598 -1.887 -4.866 -6.227 -7.429 -7.765 -9.853 -10.114 -10.494 -10.795 -11.001 -10.922 -10.797 -9.036 -12.379 -10.747 -10.838 -12.755 -12.608 -13.118 -12.509 -11.052 -9.854 -11.054 -10.335 -11.229
13.65 -8.049 1.256 -8.552 -5.51 -9.623 -10.541 1.874 0.687 1.807 3.484 5.716 -2.118 -4.496 -6.054 -7.402 -7.779 -9.831 -10.104 -10.515 -10.766 -10.957 -10.85 -10.727 -9.038 -12.354 -10.71 -10.759 -12.712 -12.558 -13.083 -12.477 -11.024 -9.565 -10.941 -10.469 -11.244
13.75 -8.038 1.244 -8.54 -5.633 -9.604 -10.506 1.866 0.704 1.818 3.599 -1.557 -1.997 -4.02 -6.172 -7.394 -7.802 -9.829 -10.093 -10.457 -10.724 -10.919 -10.811 -10.608 -9.013 -12.344 -10.714 -10.672 -12.69 -12.543 -13.08 -12.475 -11.04 -9.569 -10.989 -10.186 -11.24
13.85 -7.997 1.296 -8.499 -5.539 -9.568 -10.425 1.937 0.766 1.883 3.511 -1.557 -1.996 -4.245 -6.08 -7.428 -7.82 -9.815 -10.04 -10.438 -10.687 -10.885 -10.759 -10.602 -9.054 -12.289 -10.672 -10.652 -12.658 -12.5 -13.016 -12.416 -11.005 -9.728 -11.054 -10.069 -11.238
13.95 -7.98 1.34 -8.483 -5.765 -9.54 -10.43 1.97 0.768 1.891 3.615 5.596 4.873 -4.55 -6.292 -7.438 -7.814 -9.771 -10.019 -10.39 -10.658 -10.844 -10.76 -10.648 -8.955 -12.309 -10.614 -10.707 -12.661 -12.5 -13.016 -12.418 -11.032 -9.69 -11.038 -10.322 -11.363
14.05 -7.999 1.301 -8.502 -5.55 -9.568 -10.488 1.917 0.72 1.839 3.628 5.683 3.316 -4.438 -6.08 -7.182 -7.562 -9.819 -10.088 -10.428 -10.652 -10.835 -10.705 -10.577 -8.952 -12.319 -10.623 -10.628 -12.644 -12.432 -13.042 -12.431 -10.95 -9.716 -11.001 -10.278 -11.357
14.15 -8.021 1.299 -8.524 -5.685 -9.585 -10.451 1.945 0.731 1.849 3.554 5.525 4.821 -4.637 -6.209 -7.437 -7.808 -9.836 -10.077 -10.322 -10.585 -10.763 -10.689 -10.549 -9.02 -12.28 -10.554 -10.582 -12.62 -12.454 -12.992 -12.396 -11.007 -9.668 -11.0 -10.159 -11.259
14.25 -7.983 1.178 -8.485 -5.712 -9.546 -10.368 1.964 0.793 1.912 3.49 -1.585 -1.892 -4.842 -6.233 -7.455 -7.814 -9.813 -10.026 -10.303 -10.565 -10.751 -10.67 -10.541 -9.028 -12.286 -10.535 -10.568 -12.608 -12.414 -12.996 -12.395 -10.974 -9.596 -11.008 -10.147 -11.331
14.35 -7.943 1.38 -8.445 -5.674 -9.505 -10.388 2.02 0.825 1.946 3.611 5.583 -2.063 -4.577 -6.222 -7.52 -7.9 -9.683 -9.956 -10.309 -10.544 -10.723 -10.618 -10.437 -8.963 -12.256 -10.504 -10.511 -12.593 -12.451 -12.972 -12.371 -10.963 -9.392 -10.941 -10.336 -11.271
14.45 -7.989 1.32 -8.491 -5.772 -9.551 -10.393 1.96 0.775 1.888 3.57 1.943 -2.172 -4.656 -6.306 -7.52 -7.906 -9.776 -10.02 -10.279 -10.566 -10.772 -10.687 -10.51 -9.0 -12.243 -10.506 -10.59 -12.576 -12.406 -12.937 -12.335 -10.927 -9.43 -10.98 -10.091 -11.32
