# time f200lp f300x f350lp f475x f600lp f850lp f218w f225w f275w f336w f390w f438w f475w f555w f606w f625w f775w f814w f105w f110w f125w f140w f160w f070w f090w f115w f150w f150w2 f200w f277w f322w2 f356w f444w f0560w f0770w f1000w
6.75 -10.085 -0.898 -10.588 -6.206 -11.688 -13.215 -0.361 -1.566 -0.443 2.065 4.486 2.404 -5.116 -6.787 -8.513 -8.895 -11.292 -12.123 -14.099 -14.346 -14.614 -14.774 -14.916 -10.269 -14.739 -14.439 -14.87 -15.212 -14.814 -15.019 -14.812 -14.565 -13.846 -13.135 -12.542 -9.121
6.85 -10.006 -0.853 -10.508 -6.459 -11.606 -13.15 -0.29 -1.475 -0.35 2.12 -3.46 -4.621 -5.319 -6.994 -8.622 -9.037 -11.117 -12.004 -14.068 -14.314 -14.579 -14.746 -14.896 -10.207 -14.719 -14.409 -14.838 -15.2 -14.808 -15.021 -14.798 -14.524 -13.753 -13.29 -12.505 -8.162
6.95 -9.96 -0.99 -10.462 -6.323 -11.561 -13.101 -0.205 -1.426 -0.301 2.189 -3.251 -0.675 -5.18 -6.881 -8.516 -8.898 -11.106 -11.968 -14.044 -14.303 -14.574 -14.738 -14.871 -10.226 -14.702 -14.392 -14.825 -15.181 -14.778 -15.007 -14.786 -14.517 -13.762 -13.233 -12.49 -9.832
7.05 -9.925 -0.722 -10.428 -6.404 -11.525 -13.052 -0.158 -1.384 -0.259 2.259 4.317 2.867 -4.824 -6.995 -8.631 -9.029 -11.073 -11.923 -14.014 -14.281 -14.557 -14.72 -14.861 -10.178 -14.661 -14.37 -14.813 -15.159 -14.749 -14.985 -14.758 -14.481 -13.695 -13.158 -12.478 -8.899
7.15 -9.938 -0.732 -10.44 -6.522 -11.535 -13.042 -0.173 -1.39 -0.267 1.999 4.255 2.847 -5.423 -7.083 -8.704 -9.078 -11.121 -11.933 -14.007 -14.283 -14.57 -14.716 -14.849 -10.223 -14.68 -14.369 -14.807 -15.169 -14.767 -15.004 -14.787 -14.525 -13.732 -13.168 -12.415 -8.936
7.25 -9.9 -0.701 -10.403 -6.051 -11.504 -13.028 -0.151 -1.372 -0.237 2.099 4.674 2.858 -4.462 -6.652 -8.409 -8.81 -11.095 -11.908 -13.989 -14.263 -14.547 -14.7 -14.845 -10.114 -14.652 -14.346 -14.803 -15.143 -14.745 -14.991 -14.762 -14.484 -13.646 -13.136 -12.345 -8.849
7.35 -9.826 -0.725 -10.328 -6.268 -11.425 -12.964 -0.127 -1.298 -0.169 2.241 -3.314 -3.662 -4.693 -6.81 -8.388 -8.805 -10.958 -11.832 -13.963 -14.258 -14.559 -14.693 -14.824 -10.057 -14.611 -14.347 -14.788 -15.134 -14.759 -14.999 -14.748 -14.432 -13.567 -13.101 -12.206 -9.088
7.45 -9.827 -0.668 -10.329 -6.263 -11.427 -12.948 -0.11 -1.278 -0.151 2.069 -3.309 -4.563 -5.017 -6.803 -8.516 -8.907 -10.987 -11.825 -13.926 -14.223 -14.518 -14.682 -14.829 -10.145 -14.605 -14.297 -14.787 -15.119 -14.733 -14.995 -14.737 -14.41 -13.581 -13.065 -12.231 -9.092
7.55 -9.778 -0.578 -10.28 -6.227 -11.377 -12.91 -0.021 -1.236 -0.105 2.325 4.512 -3.622 -4.704 -6.811 -8.397 -8.803 -10.927 -11.782 -13.892 -14.205 -14.504 -14.654 -14.787 -10.112 -14.594 -14.273 -14.752 -15.108 -14.723 -14.982 -14.734 -14.42 -13.587 -12.984 -12.332 -8.725
7.65 -9.693 -0.496 -10.195 -6.1 -11.292 -12.852 0.063 -1.17 -0.031 2.417 4.956 3.143 -4.655 -6.656 -8.119 -8.497 -10.823 -11.709 -13.83 -14.153 -14.455 -14.614 -14.752 -9.942 -14.56 -14.219 -14.715 -15.077 -14.691 -14.973 -14.715 -14.386 -13.544 -12.912 -12.177 -9.174
7.75 -9.707 -0.503 -10.209 -6.378 -11.304 -12.84 0.069 -1.159 -0.029 2.26 4.733 3.128 -5.282 -6.944 -8.442 -8.809 -10.845 -11.687 -13.824 -14.151 -14.456 -14.61 -14.734 -10.031 -14.539 -14.205 -14.706 -15.066 -14.685 -14.957 -14.701 -14.374 -13.479 -12.969 -12.149 -9.181
7.85 -9.697 -0.49 -10.199 -6.069 -11.298 -12.824 0.051 -1.156 -0.02 2.245 4.563 3.071 -4.891 -6.656 -8.356 -8.73 -10.844 -11.696 -13.798 -14.122 -14.424 -14.595 -14.732 -10.035 -14.511 -14.196 -14.694 -15.043 -14.679 -14.941 -14.671 -14.321 -13.43 -12.921 -12.223 -9.312
7.95 -9.614 -0.429 -10.116 -6.068 -11.214 -12.725 0.15 -1.058 0.07 2.281 -3.306 -3.782 -4.845 -6.612 -8.285 -8.67 -10.813 -11.593 -13.797 -14.128 -14.448 -14.572 -14.699 -9.984 -14.484 -14.201 -14.667 -15.032 -14.674 -14.912 -14.647 -14.311 -13.369 -12.954 -12.08 -9.017
8.05 -9.626 -0.425 -10.129 -6.071 -11.226 -12.759 0.124 -1.091 0.04 2.429 4.787 3.127 -5.052 -6.62 -7.912 -8.272 -10.824 -11.648 -13.772 -14.102 -14.416 -14.565 -14.702 -9.933 -14.471 -14.169 -14.665 -15.016 -14.66 -14.929 -14.659 -14.311 -13.269 -12.836 -12.162 -9.513
8.15 -9.596 -0.414 -10.098 -6.253 -11.192 -12.748 0.143 -1.07 0.068 2.419 2.364 -3.684 -4.667 -6.798 -8.241 -8.654 -10.694 -11.593 -13.72 -14.089 -14.414 -14.546 -14.663 -9.842 -14.44 -14.132 -14.644 -14.986 -14.62 -14.902 -14.622 -14.26 -13.235 -12.735 -12.109 -9.648
8.25 -9.544 -0.342 -10.047 -6.165 -11.142 -12.674 0.208 -1.004 0.132 2.528 4.647 3.285 -4.946 -6.736 -8.232 -8.612 -10.681 -11.545 -13.673 -14.04 -14.36 -14.519 -14.653 -9.82 -14.416 -14.092 -14.624 -14.971 -14.627 -14.897 -14.604 -14.213 -13.224 -12.834 -12.044 -9.313
8.35 -9.527 -0.368 -10.029 -6.025 -11.125 -12.657 0.19 -0.986 0.145 2.442 -3.201 -3.64 -5.489 -6.533 -8.148 -8.487 -10.699 -11.533 -13.644 -14.002 -14.322 -14.484 -14.629 -9.864 -14.398 -14.058 -14.598 -14.947 -14.6 -14.872 -14.576 -14.185 -13.101 -12.81 -12.107 -9.623
8.45 -9.456 -0.242 -9.958 -6.124 -11.052 -12.584 0.328 -0.9 0.235 2.468 4.849 3.38 -4.673 -6.69 -8.172 -8.548 -10.607 -11.448 -13.59 -13.975 -14.3 -14.455 -14.578 -9.86 -14.374 -14.016 -14.557 -14.927 -14.592 -14.874 -14.569 -14.158 -13.185 -12.757 -12.06 -10.123
8.55 -9.399 -0.201 -9.901 -5.584 -11.002 -12.531 0.374 -0.855 0.27 2.615 4.92 -3.581 -4.79 -6.17 -7.954 -8.32 -10.589 -11.389 -13.604 -13.979 -14.305 -14.447 -14.563 -9.748 -14.328 -14.034 -14.542 -14.902 -14.553 -14.855 -14.544 -14.123 -13.051 -12.583 -11.949 -9.825
8.65 -9.438 -0.241 -9.94 -5.957 -11.035 -12.554 0.322 -0.895 0.233 2.641 4.699 -3.571 -4.199 -6.524 -8.033 -8.44 -10.63 -11.435 -13.564 -13.939 -14.27 -14.412 -14.556 -9.73 -14.326 -13.995 -14.529 -14.883 -14.524 -14.841 -14.534 -14.118 -13.063 -12.704 -11.892 -9.358
8.75 -9.367 -0.157 -9.869 -6.124 -10.962 -12.469 0.418 -0.807 0.324 2.56 4.803 3.407 -5.257 -6.67 -8.109 -8.454 -10.559 -11.348 -13.522 -13.916 -14.254 -14.383 -14.505 -9.767 -14.269 -13.964 -14.479 -14.846 -14.506 -14.812 -14.493 -14.057 -12.914 -12.665 -11.829 -9.198
8.85 -9.314 -0.109 -9.816 -5.887 -10.912 -12.428 0.455 -0.761 0.373 2.518 4.609 -3.57 -4.274 -6.466 -8.079 -8.492 -10.477 -11.29 -13.482 -13.901 -14.248 -14.372 -14.477 -9.706 -14.243 -13.937 -14.465 -14.838 -14.523 -14.799 -14.469 -14.007 -12.931 -12.591 -11.909 -9.528
8.95 -9.319 -0.09 -9.821 -6.066 -10.913 -12.382 0.484 -0.74 0.385 2.449 4.821 3.534 -5.241 -6.638 -8.187 -8.558 -10.563 -11.295 -13.445 -13.876 -14.228 -14.365 -14.472 -9.806 -14.211 -13.909 -14.456 -14.818 -14.53 -14.784 -14.446 -13.97 -12.816 -12.57 -11.726 -9.445
9.05 -9.279 -0.247 -9.781 -5.924 -10.875 -12.399 0.462 -0.731 0.396 2.588 -2.981 -3.272 -5.215 -6.444 -7.977 -8.312 -10.454 -11.269 -13.415 -13.853 -14.202 -14.337 -14.438 -9.669 -14.167 -13.881 -14.425 -14.783 -14.474 -14.742 -14.409 -13.944 -12.74 -12.487 -11.685 -9.527
9.15 -9.233 -0.024 -9.735 -5.782 -10.831 -12.345 0.559 -0.685 0.458 2.695 4.991 3.572 -4.696 -6.345 -7.802 -8.176 -10.444 -11.235 -13.351 -13.788 -14.141 -14.276 -14.382 -9.629 -14.164 -13.811 -14.37 -14.756 -14.46 -14.733 -14.401 -13.94 -12.688 -12.547 -11.781 -9.985
9.25 -9.212 0.023 -9.714 -6.131 -10.805 -12.259 0.612 -0.619 0.515 2.549 4.925 3.639 -5.318 -6.686 -8.165 -8.532 -10.47 -11.182 -13.298 -13.755 -14.107 -14.252 -14.359 -9.805 -14.114 -13.766 -14.353 -14.727 -14.428 -14.71 -14.365 -13.874 -12.668 -12.417 -11.775 -9.741
9.35 -9.152 0.061 -9.653 -6.089 -10.743 -12.273 0.647 -0.592 0.547 2.773 5.177 3.657 -4.735 -6.651 -7.984 -8.377 -10.261 -11.118 -13.3 -13.734 -14.078 -14.217 -14.327 -9.61 -14.118 -13.76 -14.312 -14.717 -14.417 -14.715 -14.37 -13.878 -12.639 -12.396 -11.728 -10.244
9.45 -9.139 -0.211 -9.64 -5.892 -10.733 -12.243 0.638 -0.567 0.563 2.72 -2.943 -2.499 -4.776 -6.426 -7.9 -8.282 -10.319 -11.104 -13.271 -13.69 -14.034 -14.156 -14.268 -9.614 -14.079 -13.709 -14.261 -14.678 -14.419 -14.679 -14.329 -13.828 -12.527 -12.44 -11.751 -10.017
9.55 -9.135 0.072 -9.637 -5.956 -10.729 -12.246 0.654 -0.574 0.56 2.84 5.038 3.532 -5.228 -6.485 -7.832 -8.183 -10.325 -11.106 -13.24 -13.678 -14.024 -14.15 -14.259 -9.561 -14.05 -13.689 -14.248 -14.657 -14.394 -14.655 -14.293 -13.765 -12.546 -12.347 -11.631 -9.968
9.65 -9.085 0.135 -9.587 -5.896 -10.679 -12.15 0.745 -0.509 0.617 2.88 5.225 3.626 -4.738 -6.448 -7.723 -8.103 -10.388 -11.068 -13.188 -13.629 -13.978 -14.108 -14.213 -9.597 -13.991 -13.65 -14.205 -14.615 -14.379 -14.611 -14.249 -13.725 -12.443 -12.228 -11.616 -9.653
9.75 -9.061 0.167 -9.563 -5.703 -10.657 -12.112 0.759 -0.471 0.654 2.772 5.052 -2.305 -4.675 -6.268 -7.789 -8.166 -10.372 -11.05 -13.154 -13.599 -13.948 -14.069 -14.169 -9.626 -13.953 -13.629 -14.157 -14.582 -14.332 -14.597 -14.224 -13.672 -12.325 -12.234 -11.486 -9.529
9.85 -8.979 0.25 -9.481 -5.805 -10.572 -12.017 0.854 -0.386 0.746 2.795 5.242 -3.084 -4.662 -6.362 -7.721 -8.09 -10.304 -10.972 -13.101 -13.57 -13.936 -14.052 -14.119 -9.619 -13.914 -13.595 -14.117 -14.552 -14.314 -14.545 -14.175 -13.633 -12.351 -12.2 -11.5 -10.326
9.95 -9.016 0.226 -9.518 -5.649 -10.612 -12.048 0.81 -0.421 0.709 2.77 5.266 3.822 -3.647 -6.229 -7.783 -8.184 -10.351 -11.0 -13.061 -13.526 -13.884 -14.011 -14.093 -9.623 -13.885 -13.541 -14.087 -14.52 -14.31 -14.518 -14.136 -13.565 -12.213 -12.185 -11.522 -10.393
10.05 -8.996 0.118 -9.498 -5.724 -10.592 -12.029 0.827 -0.404 0.726 -0.063 -0.081 3.775 -4.591 -6.303 -7.798 -8.153 -10.311 -10.986 -13.056 -13.51 -13.87 -13.974 -14.05 -9.621 -13.87 -13.523 -14.057 -14.503 -14.281 -14.508 -14.12 -13.532 -12.179 -12.167 -11.564 -10.228
10.15 -8.978 0.251 -9.48 -5.801 -10.571 -12.007 0.837 -0.4 0.719 3.072 5.103 3.792 -4.232 -6.366 -7.731 -8.131 -10.302 -10.961 -13.001 -13.472 -13.838 -13.934 -14.0 -9.509 -13.855 -13.468 -14.011 -14.486 -14.305 -14.491 -14.102 -13.512 -12.161 -12.174 -11.629 -10.332
10.25 -8.981 0.252 -9.483 -6.004 -10.568 -12.022 0.835 -0.392 0.74 2.831 5.154 3.801 -4.703 -6.545 -7.862 -8.238 -10.273 -10.959 -12.966 -13.412 -13.766 -13.88 -13.978 -9.545 -13.821 -13.396 -13.985 -14.446 -14.269 -14.47 -14.084 -13.506 -12.131 -12.071 -11.397 -10.181
10.35 -8.872 0.358 -9.374 -5.333 -10.471 -11.904 0.948 -0.283 0.843 2.964 5.461 -0.611 -4.512 -5.925 -7.586 -7.944 -10.219 -10.866 -12.886 -13.37 -13.737 -13.821 -13.878 -9.459 -13.769 -13.37 -13.894 -14.408 -14.237 -14.449 -14.033 -13.369 -11.997 -12.154 -11.457 -10.514
10.45 -8.887 0.349 -9.389 -6.18 -10.468 -11.882 0.957 -0.268 0.854 3.096 5.278 3.9 -5.07 -6.707 -7.741 -8.111 -10.241 -10.854 -12.861 -13.31 -13.659 -13.775 -13.868 -9.516 -13.725 -13.31 -13.867 -14.371 -14.213 -14.418 -13.999 -13.333 -11.891 -12.152 -11.347 -10.179
10.55 -8.876 0.348 -9.377 -5.973 -10.463 -11.895 0.939 -0.265 0.856 2.889 5.127 -3.468 -5.259 -6.514 -7.84 -8.204 -10.173 -10.834 -12.803 -13.254 -13.599 -13.716 -13.797 -9.487 -13.704 -13.256 -13.794 -14.333 -14.199 -14.397 -13.974 -13.289 -11.951 -11.88 -11.542 -10.474
10.65 -8.86 0.386 -9.362 -6.067 -10.443 -11.879 0.984 -0.252 0.875 2.804 5.277 3.975 -4.897 -6.612 -7.878 -8.236 -10.151 -10.824 -12.765 -13.227 -13.573 -13.689 -13.781 -9.519 -13.682 -13.22 -13.778 -14.301 -14.153 -14.353 -13.944 -13.3 -11.807 -11.999 -11.357 -10.342
10.75 -8.783 0.475 -9.285 -5.83 -10.37 -11.739 1.09 -0.154 0.959 3.022 5.608 2.309 -4.64 -6.392 -7.765 -8.134 -10.185 -10.754 -12.716 -13.183 -13.54 -13.631 -13.688 -9.502 -13.629 -13.165 -13.706 -14.265 -14.147 -14.315 -13.895 -13.226 -11.9 -12.02 -11.276 -10.353
10.85 -8.761 0.49 -9.263 -5.944 -10.344 -11.71 1.108 -0.121 0.996 2.923 4.939 -3.204 -4.331 -6.498 -7.864 -8.261 -10.139 -10.719 -12.656 -13.15 -13.511 -13.608 -13.642 -9.508 -13.613 -13.146 -13.658 -14.24 -14.122 -14.288 -13.871 -13.212 -11.783 -12.002 -11.325 -10.451
10.95 -8.791 0.462 -9.293 -5.819 -10.38 -11.739 1.063 -0.165 0.949 3.075 5.271 4.034 -4.943 -6.361 -7.74 -8.124 -10.205 -10.764 -12.632 -13.1 -13.453 -13.541 -13.578 -9.507 -13.579 -13.084 -13.598 -14.189 -14.061 -14.265 -13.83 -13.118 -11.631 -11.977 -11.337 -10.565
11.05 -8.736 0.533 -9.237 -5.922 -10.319 -11.645 1.153 -0.076 1.022 2.888 5.275 4.042 -4.911 -6.466 -7.826 -8.162 -10.193 -10.696 -12.583 -13.059 -13.407 -13.516 -13.569 -9.521 -13.537 -13.031 -13.585 -14.17 -14.074 -14.228 -13.796 -13.091 -11.629 -12.067 -11.141 -10.478
11.15 -8.735 0.53 -9.237 -5.819 -10.322 -11.606 1.128 -0.09 1.021 2.964 5.228 4.138 -4.888 -6.366 -7.715 -8.055 -10.274 -10.743 -12.522 -12.991 -13.354 -13.434 -13.477 -9.491 -13.504 -12.964 -13.508 -14.129 -14.05 -14.2 -13.762 -13.036 -11.743 -11.923 -11.07 -10.53
11.25 -8.732 0.54 -9.235 -5.537 -10.327 -11.614 1.151 -0.084 1.036 2.977 5.518 4.124 -4.346 -6.122 -7.663 -8.043 -10.26 -10.735 -12.504 -12.971 -13.326 -13.409 -13.458 -9.533 -13.459 -12.934 -13.481 -14.098 -14.02 -14.149 -13.713 -12.997 -11.525 -11.849 -11.161 -10.464
11.35 -8.731 0.538 -9.233 -6.089 -10.31 -11.598 1.137 -0.072 1.044 2.873 5.024 4.087 -4.996 -6.629 -7.915 -8.297 -10.202 -10.699 -12.442 -12.9 -13.243 -13.314 -13.361 -9.483 -13.453 -12.862 -13.387 -14.064 -13.987 -14.146 -13.702 -12.968 -11.476 -11.916 -11.155 -10.787
11.45 -8.717 0.561 -9.219 -5.874 -10.303 -11.585 1.141 -0.059 1.056 3.003 5.186 4.086 -4.604 -6.442 -7.835 -8.24 -10.192 -10.686 -12.426 -12.86 -13.206 -13.258 -13.319 -9.515 -13.394 -12.844 -13.341 -14.02 -13.955 -14.101 -13.659 -12.919 -11.456 -11.734 -10.978 -10.749
11.55 -8.693 0.567 -9.195 -5.957 -10.277 -11.559 1.151 -0.045 1.077 3.163 5.166 -3.075 -5.05 -6.502 -7.757 -8.127 -10.186 -10.679 -12.364 -12.809 -13.15 -13.203 -13.221 -9.462 -13.407 -12.792 -13.257 -13.997 -13.926 -14.102 -13.66 -12.923 -11.346 -11.855 -11.243 -11.012
11.65 -8.641 0.613 -9.143 -5.966 -10.22 -11.554 1.207 -0.004 1.113 3.089 5.18 -2.726 -4.938 -6.494 -7.698 -8.049 -10.077 -10.621 -12.299 -12.753 -13.085 -13.147 -13.16 -9.369 -13.353 -12.733 -13.194 -13.956 -13.919 -14.053 -13.586 -12.773 -11.429 -11.788 -11.01 -11.023
11.75 -8.613 0.643 -9.115 -5.725 -10.2 -11.428 1.245 0.071 1.168 2.974 -2.422 -2.953 -4.819 -6.261 -7.805 -8.163 -10.154 -10.594 -12.226 -12.663 -12.994 -13.055 -13.078 -9.498 -13.302 -12.671 -13.087 -13.914 -13.899 -14.025 -13.552 -12.717 -11.278 -11.847 -10.939 -10.802
11.85 -8.59 0.665 -9.092 -5.626 -10.177 -11.446 1.313 0.059 1.179 3.18 5.36 -1.874 -4.747 -6.169 -7.599 -7.973 -10.136 -10.599 -12.182 -12.61 -12.939 -12.987 -12.996 -9.338 -13.273 -12.579 -13.029 -13.866 -13.861 -14.001 -13.516 -12.645 -11.144 -11.8 -11.072 -10.719
11.95 -8.568 0.721 -9.07 -5.95 -10.147 -11.343 1.356 0.14 1.244 2.999 5.241 3.788 -5.315 -6.485 -7.78 -8.103 -10.147 -10.547 -12.12 -12.583 -12.913 -12.972 -12.945 -9.519 -13.227 -12.567 -12.983 -13.828 -13.828 -13.95 -13.475 -12.641 -11.22 -11.733 -10.907 -10.974
12.05 -8.552 0.768 -9.054 -5.908 -10.13 -11.273 1.415 0.177 1.28 3.001 5.244 4.441 -4.733 -6.466 -7.888 -8.271 -10.16 -10.515 -12.066 -12.525 -12.857 -12.875 -12.82 -9.518 -13.213 -12.491 -12.876 -13.803 -13.806 -13.955 -13.464 -12.573 -11.143 -11.721 -11.055 -10.886
12.15 -8.534 0.71 -9.036 -5.82 -10.114 -11.278 1.344 0.163 1.273 3.042 -2.376 -2.845 -4.758 -6.344 -7.763 -8.148 -10.144 -10.518 -12.057 -12.464 -12.795 -12.827 -12.815 -9.415 -13.18 -12.435 -12.864 -13.762 -13.752 -13.911 -13.416 -12.506 -11.115 -11.742 -11.013 -10.983
12.25 -8.561 0.711 -9.063 -5.908 -10.141 -11.278 1.359 0.148 1.255 3.027 -0.102 -2.941 -5.03 -6.449 -7.802 -8.174 -10.2 -10.558 -11.993 -12.433 -12.761 -12.773 -12.756 -9.516 -13.151 -12.397 -12.8 -13.722 -13.684 -13.882 -13.384 -12.468 -11.039 -11.747 -10.874 -10.939
12.35 -8.489 0.788 -8.99 -6.075 -10.061 -11.173 1.435 0.229 1.333 3.099 -1.852 -2.728 -5.217 -6.603 -7.838 -8.196 -10.117 -10.466 -11.848 -12.342 -12.686 -12.735 -12.715 -9.427 -13.116 -12.25 -12.764 -13.688 -13.669 -13.855 -13.357 -12.437 -11.032 -11.736 -10.902 -10.98
12.45 -8.497 0.816 -8.999 -6.039 -10.068 -11.167 1.43 0.227 1.337 3.062 5.131 4.433 -4.877 -6.572 -7.821 -8.193 -10.152 -10.492 -11.828 -12.273 -12.603 -12.596 -12.527 -9.425 -13.097 -12.231 -12.603 -13.648 -13.647 -13.844 -13.34 -12.396 -10.908 -11.743 -10.979 -11.002
12.55 -8.538 0.78 -9.04 -6.038 -10.11 -11.199 1.388 0.182 1.296 2.95 5.235 4.273 -4.944 -6.58 -7.916 -8.296 -10.17 -10.527 -11.819 -12.243 -12.561 -12.575 -12.487 -9.513 -13.078 -12.223 -12.563 -13.625 -13.599 -13.822 -13.306 -12.318 -10.97 -11.671 -10.927 -11.028
12.65 -8.479 0.73 -8.981 -6.037 -10.049 -11.131 1.376 0.24 1.347 3.03 -2.22 -3.964 -4.93 -6.564 -7.872 -8.258 -10.127 -10.475 -11.708 -12.151 -12.475 -12.484 -12.425 -9.434 -13.023 -12.122 -12.473 -13.583 -13.612 -13.779 -13.27 -12.301 -10.843 -11.627 -10.881 -11.068
12.75 -8.462 0.839 -8.965 -5.916 -10.034 -11.148 1.445 0.252 1.361 3.037 5.305 4.013 -4.907 -6.441 -7.646 -8.014 -10.139 -10.488 -11.692 -12.119 -12.435 -12.413 -12.325 -9.431 -13.009 -12.074 -12.405 -13.542 -13.546 -13.732 -13.225 -12.261 -10.838 -11.672 -10.901 -11.24
12.85 -8.424 0.849 -8.927 -5.888 -9.998 -11.099 1.473 0.285 1.396 3.336 1.272 -3.482 -4.569 -6.426 -7.709 -8.117 -10.072 -10.423 -11.683 -12.07 -12.371 -12.353 -12.269 -9.353 -12.984 -12.037 -12.338 -13.52 -13.523 -13.744 -13.224 -12.225 -10.71 -11.618 -10.782 -11.05
12.95 -8.4 0.629 -8.902 -5.96 -9.972 -11.06 1.493 0.317 1.427 3.207 -2.163 -3.355 -4.947 -6.488 -7.748 -8.127 -10.048 -10.397 -11.589 -12.0 -12.293 -12.318 -12.241 -9.344 -12.957 -11.989 -12.278 -13.482 -13.485 -13.713 -13.177 -12.117 -10.639 -11.676 -10.779 -11.166
13.05 -8.394 0.702 -8.896 -5.914 -9.967 -11.027 1.499 0.333 1.443 3.12 -2.138 -3.303 -5.328 -6.436 -7.72 -8.06 -10.076 -10.405 -11.541 -11.946 -12.245 -12.237 -12.144 -9.365 -12.946 -11.929 -12.209 -13.459 -13.469 -13.687 -13.155 -12.099 -10.745 -11.551 -10.927 -11.31
13.15 -8.378 0.926 -8.88 -5.744 -9.955 -10.977 1.584 0.352 1.463 3.114 5.387 -0.289 -4.881 -6.293 -7.663 -8.021 -10.114 -10.399 -11.517 -11.867 -12.156 -12.117 -12.03 -9.326 -12.913 -11.862 -12.089 -13.428 -13.437 -13.667 -13.129 -12.037 -10.699 -11.631 -10.981 -11.091
13.25 -8.353 0.943 -8.856 -5.756 -9.933 -10.968 1.573 0.373 1.479 3.355 5.33 -2.672 -4.902 -6.3 -7.588 -7.972 -10.078 -10.379 -11.45 -11.821 -12.105 -12.073 -11.966 -9.345 -12.9 -11.815 -12.023 -13.387 -13.363 -13.668 -13.117 -11.982 -10.428 -11.547 -10.889 -11.234
13.35 -8.364 0.941 -8.867 -5.768 -9.938 -10.975 1.578 0.367 1.479 3.092 4.62 -2.656 -4.391 -6.325 -7.735 -8.125 -10.061 -10.389 -11.384 -11.735 -12.019 -11.952 -11.844 -9.363 -12.847 -11.708 -11.912 -13.344 -13.324 -13.609 -13.05 -11.855 -10.659 -11.554 -10.76 -11.235
13.45 -8.331 0.993 -8.834 -5.812 -9.904 -10.89 1.619 0.408 1.521 3.185 5.46 4.554 -4.689 -6.357 -7.577 -7.946 -10.102 -10.375 -11.297 -11.676 -11.962 -11.924 -11.805 -9.339 -12.835 -11.632 -11.909 -13.329 -13.303 -13.596 -13.045 -11.906 -10.555 -11.433 -10.728 -11.246
13.55 -8.363 0.948 -8.866 -5.806 -9.938 -10.916 1.58 0.378 1.486 3.171 5.413 -2.367 -5.016 -6.351 -7.681 -8.044 -10.119 -10.402 -11.261 -11.631 -11.906 -11.858 -11.733 -9.371 -12.829 -11.61 -11.799 -13.286 -13.244 -13.566 -13.001 -11.786 -10.438 -11.635 -10.772 -11.344
13.65 -8.36 0.963 -8.862 -5.966 -9.929 -10.862 1.612 0.4 1.515 3.136 5.248 2.839 -4.873 -6.51 -7.769 -8.149 -10.136 -10.386 -11.248 -11.597 -11.866 -11.802 -11.663 -9.378 -12.778 -11.581 -11.749 -13.253 -13.208 -13.555 -12.994 -11.8 -10.364 -11.498 -10.698 -11.189
13.75 -8.276 0.899 -8.779 -5.675 -9.854 -10.821 1.609 0.467 1.568 3.228 -2.155 -2.521 -4.657 -6.208 -7.612 -7.995 -10.029 -10.305 -11.204 -11.523 -11.777 -11.704 -11.583 -9.301 -12.758 -11.523 -11.649 -13.225 -13.2 -13.533 -12.953 -11.665 -10.319 -11.465 -10.727 -11.201
13.85 -8.307 0.993 -8.809 -5.89 -9.874 -10.794 1.649 0.46 1.568 2.938 4.417 -3.811 -4.916 -6.421 -7.797 -8.159 -10.079 -10.317 -11.115 -11.457 -11.724 -11.657 -11.543 -9.35 -12.752 -11.448 -11.587 -13.216 -13.163 -13.544 -12.967 -11.686 -10.278 -11.446 -10.582 -11.32
13.95 -8.324 0.987 -8.826 -5.903 -9.894 -10.846 1.626 0.426 1.546 3.153 5.419 2.98 -4.84 -6.447 -7.751 -8.122 -10.072 -10.355 -11.049 -11.424 -11.682 -11.62 -11.433 -9.329 -12.731 -11.399 -11.5 -13.167 -13.126 -13.495 -12.916 -11.628 -10.178 -11.313 -10.686 -11.427
14.05 -8.273 1.049 -8.775 -5.813 -9.841 -10.757 1.682 0.483 1.595 3.244 5.42 4.573 -4.584 -6.354 -7.687 -8.079 -10.058 -10.297 -11.018 -11.371 -11.627 -11.537 -11.35 -9.283 -12.727 -11.366 -11.433 -13.161 -13.116 -13.473 -12.901 -11.656 -10.341 -11.362 -10.676 -11.4
14.15 -8.249 0.439 -8.752 -5.824 -9.819 -10.782 1.664 0.49 1.594 3.294 -2.832 -2.203 -4.656 -6.337 -7.613 -7.981 -10.02 -10.286 -11.008 -11.325 -11.557 -11.47 -11.33 -9.233 -12.703 -11.305 -11.377 -13.126 -13.042 -13.423 -12.851 -11.604 -10.125 -11.442 -10.741 -11.494
14.25 -8.297 1.037 -8.8 -5.814 -9.869 -10.799 1.682 0.461 1.578 3.192 5.594 4.52 -4.605 -6.364 -7.699 -8.084 -10.065 -10.334 -10.922 -11.245 -11.46 -11.424 -11.332 -9.373 -12.672 -11.233 -11.374 -13.101 -13.018 -13.423 -12.839 -11.532 -10.03 -11.397 -10.66 -11.343
14.35 -8.289 0.492 -8.792 -5.81 -9.86 -10.784 1.629 0.45 1.569 3.202 -2.497 -2.406 -4.837 -6.327 -7.652 -8.011 -10.078 -10.336 -10.897 -11.216 -11.437 -11.369 -11.223 -9.312 -12.692 -11.192 -11.281 -13.087 -12.978 -13.434 -12.851 -11.544 -10.117 -11.401 -10.659 -11.514
