# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wfc3_uvis1_f200lp, datatype: float64}
# - {name: wfc3_uvis1_f300x, datatype: float64}
# - {name: wfc3_uvis1_f350lp, datatype: float64}
# - {name: wfc3_uvis1_f475x, datatype: float64}
# - {name: wfc3_uvis1_f600lp, datatype: float64}
# - {name: wfc3_uvis1_f850lp, datatype: float64}
# - {name: wfc3_uvis1_f218w, datatype: float64}
# - {name: wfc3_uvis1_f225w, datatype: float64}
# - {name: wfc3_uvis1_f275w, datatype: float64}
# - {name: wfc3_uvis1_f336w, datatype: float64}
# - {name: wfc3_uvis1_f390w, datatype: float64}
# - {name: wfc3_uvis1_f438w, datatype: float64}
# - {name: wfc3_uvis1_f475w, datatype: float64}
# - {name: wfc3_uvis1_f555w, datatype: float64}
# - {name: wfc3_uvis1_f606w, datatype: float64}
# - {name: wfc3_uvis1_f625w, datatype: float64}
# - {name: wfc3_uvis1_f775w, datatype: float64}
# - {name: wfc3_uvis1_f814w, datatype: float64}
# - {name: wfc3_ir_f105w, datatype: float64}
# - {name: wfc3_ir_f110w, datatype: float64}
# - {name: wfc3_ir_f125w, datatype: float64}
# - {name: wfc3_ir_f140w, datatype: float64}
# - {name: wfc3_ir_f160w, datatype: float64}
# - {name: jwst_nircam_f070w, datatype: float64}
# - {name: jwst_nircam_f090w, datatype: float64}
# - {name: jwst_nircam_f115w, datatype: float64}
# - {name: jwst_nircam_f150w, datatype: float64}
# - {name: jwst_nircam_f150w2, datatype: float64}
# - {name: jwst_nircam_f200w, datatype: float64}
# - {name: jwst_nircam_f277w, datatype: float64}
# - {name: jwst_nircam_f322w2, datatype: float64}
# - {name: jwst_nircam_f356w, datatype: float64}
# - {name: jwst_nircam_f444w, datatype: float64}
# - {name: jwst_miri_f0560w, datatype: float64}
# - {name: jwst_miri_f0770w, datatype: float64}
# - {name: jwst_miri_f1000w, datatype: float64}
# meta: !!omap
# - comment: [type = Kasen_double, name = gw170817, model1 = knova_d1_n10_m0.035_vk0.15_Xlan1e-2.0.h5, model2 = knova_d1_n50_m0.025_vk0.25_fd0.3_Xlan1e-6.0_vs0.32_ns12.0.h5]
# schema: astropy-2.0
time wfc3_uvis1_f200lp wfc3_uvis1_f300x wfc3_uvis1_f350lp wfc3_uvis1_f475x wfc3_uvis1_f600lp wfc3_uvis1_f850lp wfc3_uvis1_f218w wfc3_uvis1_f225w wfc3_uvis1_f275w wfc3_uvis1_f336w wfc3_uvis1_f390w wfc3_uvis1_f438w wfc3_uvis1_f475w wfc3_uvis1_f555w wfc3_uvis1_f606w wfc3_uvis1_f625w wfc3_uvis1_f775w wfc3_uvis1_f814w wfc3_ir_f105w wfc3_ir_f110w wfc3_ir_f125w wfc3_ir_f140w wfc3_ir_f160w jwst_nircam_f070w jwst_nircam_f090w jwst_nircam_f115w jwst_nircam_f150w jwst_nircam_f150w2 jwst_nircam_f200w jwst_nircam_f277w jwst_nircam_f322w2 jwst_nircam_f356w jwst_nircam_f444w jwst_miri_f0560w jwst_miri_f0770w jwst_miri_f1000w
5.05 -12.38 -6.963 -12.869 -11.889 -13.708 -14.358 -3.755 -4.328 -5.717 -8.315 -10.019 -10.927 -11.667 -12.243 -12.736 -12.968 -13.786 -13.961 -14.731 -14.82 -14.944 -15.076 -15.183 -13.424 -15.215 -14.922 -15.122 -15.496 -15.201 -15.292 -15.027 -14.686 -13.799 -13.276 -12.508 -8.673
5.15 -12.34 -6.88 -12.829 -11.858 -13.665 -14.316 -3.688 -4.213 -5.631 -8.208 -9.979 -10.887 -11.64 -12.212 -12.698 -12.927 -13.741 -13.921 -14.691 -14.803 -14.946 -15.071 -15.173 -13.38 -15.194 -14.902 -15.119 -15.49 -15.195 -15.296 -15.024 -14.671 -13.758 -13.267 -12.486 -9.558
5.25 -12.295 -6.837 -12.785 -11.817 -13.619 -14.27 -3.584 -4.204 -5.567 -8.179 -9.904 -10.839 -11.601 -12.173 -12.654 -12.881 -13.702 -13.877 -14.662 -14.767 -14.911 -15.041 -15.155 -13.336 -15.171 -14.872 -15.095 -15.472 -15.192 -15.3 -15.016 -14.642 -13.739 -13.275 -12.441 -9.271
5.35 -12.259 -6.74 -12.748 -11.778 -13.584 -14.231 -3.606 -4.171 -5.538 -8.065 -9.886 -10.83 -11.559 -12.132 -12.623 -12.856 -13.657 -13.838 -14.617 -14.741 -14.9 -15.018 -15.122 -13.301 -15.135 -14.844 -15.061 -15.45 -15.17 -15.282 -14.996 -14.619 -13.657 -13.218 -12.495 -8.815
5.45 -12.218 -6.698 -12.707 -11.742 -13.541 -14.196 -3.48 -4.117 -5.446 -8.047 -9.804 -10.758 -11.526 -12.099 -12.583 -12.811 -13.616 -13.795 -14.59 -14.727 -14.888 -15.005 -15.102 -13.262 -15.102 -14.82 -15.051 -15.433 -15.159 -15.284 -14.984 -14.582 -13.659 -13.076 -12.279 -9.012
5.55 -12.18 -6.628 -12.669 -11.713 -13.501 -14.151 -3.481 -4.091 -5.407 -7.979 -9.769 -10.724 -11.49 -12.071 -12.555 -12.783 -13.574 -13.751 -14.549 -14.692 -14.862 -14.979 -15.082 -13.218 -15.068 -14.78 -15.036 -15.409 -15.153 -15.271 -14.964 -14.551 -13.554 -12.993 -12.193 -8.298
5.65 -12.139 -6.568 -12.628 -11.68 -13.457 -14.106 -3.457 -3.964 -5.221 -7.91 -9.756 -10.691 -11.461 -12.036 -12.515 -12.742 -13.529 -13.708 -14.523 -14.665 -14.834 -14.958 -15.071 -13.179 -15.034 -14.757 -15.017 -15.388 -15.128 -15.245 -14.936 -14.521 -13.48 -13.077 -12.304 -9.136
5.75 -12.1 -6.496 -12.59 -11.64 -13.42 -14.06 -3.5 -3.98 -5.178 -7.831 -9.701 -10.648 -11.422 -11.997 -12.479 -12.706 -13.493 -13.67 -14.491 -14.642 -14.824 -14.934 -15.029 -13.146 -15.012 -14.736 -14.977 -15.369 -15.096 -15.245 -14.932 -14.506 -13.423 -13.059 -12.264 -9.741
5.85 -12.056 -6.443 -12.545 -11.605 -13.372 -14.013 -3.439 -4.074 -5.18 -7.773 -9.66 -10.621 -11.388 -11.961 -12.439 -12.667 -13.441 -13.617 -14.44 -14.614 -14.802 -14.914 -15.007 -13.096 -14.966 -14.696 -14.962 -15.347 -15.092 -15.226 -14.9 -14.448 -13.35 -12.993 -12.284 -9.143
5.95 -12.026 -6.375 -12.515 -11.581 -13.34 -13.981 -3.274 -3.793 -5.044 -7.73 -9.608 -10.587 -11.37 -11.939 -12.414 -12.638 -13.407 -13.586 -14.395 -14.585 -14.787 -14.898 -14.998 -13.065 -14.943 -14.661 -14.952 -15.327 -15.073 -15.214 -14.885 -14.426 -13.343 -12.944 -12.15 -9.422
6.05 -11.991 -6.3 -12.48 -11.542 -13.307 -13.943 -3.36 -3.816 -4.85 -7.67 -9.552 -10.546 -11.326 -11.901 -12.377 -12.602 -13.383 -13.557 -14.34 -14.536 -14.732 -14.861 -14.967 -13.036 -14.906 -14.612 -14.918 -15.29 -15.041 -15.198 -14.863 -14.396 -13.196 -12.861 -12.148 -8.917
6.15 -11.943 -6.209 -12.432 -11.503 -13.256 -13.872 -3.07 -3.63 -4.959 -7.511 -9.477 -10.483 -11.287 -11.866 -12.344 -12.569 -13.333 -13.501 -14.311 -14.514 -14.726 -14.841 -14.942 -13.002 -14.86 -14.595 -14.899 -15.272 -15.035 -15.171 -14.833 -14.358 -13.193 -12.714 -12.149 -9.044
6.25 -11.91 -6.188 -12.399 -11.477 -13.221 -13.86 -3.285 -3.825 -4.859 -7.497 -9.443 -10.448 -11.259 -11.84 -12.313 -12.537 -13.279 -13.465 -14.269 -14.478 -14.689 -14.798 -14.898 -12.959 -14.844 -14.535 -14.862 -15.247 -15.015 -15.148 -14.813 -14.341 -13.142 -12.872 -12.057 -9.403
6.35 -11.868 -6.145 -12.357 -11.44 -13.177 -13.8 -3.146 -3.643 -4.843 -7.457 -9.446 -10.415 -11.228 -11.801 -12.272 -12.495 -13.249 -13.421 -14.225 -14.448 -14.667 -14.784 -14.879 -12.92 -14.806 -14.511 -14.838 -15.224 -15.007 -15.134 -14.789 -14.296 -13.137 -12.709 -12.122 -8.999
6.45 -11.833 -6.064 -12.323 -11.401 -13.145 -13.777 -3.126 -3.597 -4.723 -7.402 -9.363 -10.39 -11.192 -11.762 -12.232 -12.453 -13.213 -13.39 -14.206 -14.42 -14.637 -14.733 -14.832 -12.881 -14.774 -14.492 -14.797 -15.201 -14.994 -15.124 -14.765 -14.244 -13.013 -12.736 -12.047 -9.634
6.55 -11.802 -5.941 -12.291 -11.373 -13.112 -13.734 -2.918 -3.486 -4.595 -7.256 -9.307 -10.351 -11.159 -11.737 -12.21 -12.432 -13.182 -13.353 -14.155 -14.385 -14.602 -14.708 -14.8 -12.85 -14.746 -14.445 -14.764 -15.173 -14.961 -15.103 -14.737 -14.198 -13.03 -12.619 -12.036 -9.743
6.65 -11.757 -5.914 -12.247 -11.337 -13.064 -13.671 -2.946 -3.418 -4.611 -7.235 -9.244 -10.295 -11.115 -11.703 -12.169 -12.391 -13.15 -13.307 -14.118 -14.355 -14.58 -14.679 -14.773 -12.814 -14.701 -14.406 -14.749 -15.151 -14.947 -15.09 -14.718 -14.167 -12.883 -12.616 -11.97 -9.43
6.75 -11.734 -5.878 -12.224 -11.3 -13.046 -13.664 -2.918 -3.453 -4.656 -7.104 -9.218 -10.251 -11.077 -11.667 -12.143 -12.369 -13.119 -13.29 -14.067 -14.323 -14.553 -14.653 -14.716 -12.793 -14.687 -14.366 -14.702 -15.118 -14.928 -15.062 -14.677 -14.099 -12.765 -12.727 -12.233 -9.773
6.85 -11.684 -5.762 -12.173 -11.267 -12.991 -13.593 -2.821 -3.437 -4.528 -7.008 -9.162 -10.191 -11.048 -11.635 -12.105 -12.327 -13.065 -13.228 -14.035 -14.275 -14.502 -14.609 -14.703 -12.742 -14.627 -14.326 -14.668 -15.089 -14.918 -15.022 -14.637 -14.057 -12.708 -12.571 -12.018 -10.007
6.95 -11.66 -5.71 -12.149 -11.237 -12.968 -13.587 -2.871 -3.407 -4.377 -6.992 -9.143 -10.166 -11.021 -11.604 -12.077 -12.298 -13.035 -13.207 -14.006 -14.251 -14.48 -14.557 -14.636 -12.718 -14.616 -14.296 -14.617 -15.059 -14.881 -15.004 -14.617 -14.031 -12.712 -12.576 -12.075 -9.74
7.05 -11.546 -5.568 -12.035 -11.15 -12.845 -13.451 -2.635 -3.155 -4.275 -6.845 -9.031 -10.095 -10.945 -11.517 -11.976 -12.192 -12.917 -13.083 -13.902 -14.17 -14.414 -14.511 -14.606 -12.595 -14.53 -14.217 -14.581 -15.013 -14.857 -14.958 -14.573 -13.995 -12.553 -12.495 -11.999 -9.727
7.15 -11.3 -5.296 -11.789 -10.919 -12.594 -13.264 -2.359 -2.883 -3.904 -6.605 -8.705 -9.784 -10.706 -11.291 -11.737 -11.946 -12.632 -12.82 -13.815 -14.11 -14.372 -14.469 -14.545 -12.329 -14.45 -14.163 -14.53 -14.974 -14.811 -14.942 -14.547 -13.942 -12.57 -12.489 -11.988 -9.804
7.25 -11.072 -5.017 -11.562 -10.686 -12.37 -13.094 -2.219 -2.634 -3.568 -6.381 -8.386 -9.49 -10.484 -11.064 -11.497 -11.696 -12.385 -12.598 -13.723 -14.03 -14.302 -14.395 -14.479 -12.077 -14.358 -14.094 -14.457 -14.921 -14.777 -14.906 -14.491 -13.836 -12.534 -12.428 -11.917 -9.883
7.35 -10.861 -4.731 -11.351 -10.467 -12.161 -12.933 -1.802 -2.334 -3.403 -6.101 -8.081 -9.212 -10.253 -10.852 -11.276 -11.476 -12.148 -12.391 -13.626 -13.975 -14.267 -14.377 -14.443 -11.85 -14.276 -14.02 -14.436 -14.88 -14.758 -14.85 -14.446 -13.821 -12.375 -12.387 -11.887 -9.635
7.45 -10.666 -4.358 -11.156 -10.242 -11.975 -12.832 -1.49 -2.088 -3.085 -5.726 -7.677 -8.839 -10.013 -10.636 -11.054 -11.255 -11.914 -12.214 -13.553 -13.917 -14.219 -14.327 -14.404 -11.612 -14.239 -13.967 -14.392 -14.851 -14.725 -14.836 -14.421 -13.765 -12.372 -12.443 -11.882 -10.07
7.55 -10.479 -4.193 -10.97 -9.974 -11.814 -12.737 -1.226 -1.859 -3.029 -5.528 -7.375 -8.545 -9.749 -10.371 -10.798 -10.993 -11.752 -12.076 -13.487 -13.867 -14.177 -14.285 -14.346 -11.398 -14.19 -13.913 -14.338 -14.811 -14.695 -14.794 -14.379 -13.729 -12.321 -12.44 -11.826 -10.031
7.65 -10.309 -3.946 -10.8 -9.776 -11.649 -12.623 -1.011 -1.787 -2.671 -5.313 -7.08 -8.233 -9.523 -10.181 -10.604 -10.797 -11.578 -11.917 -13.423 -13.805 -14.116 -14.22 -14.285 -11.21 -14.126 -13.842 -14.276 -14.763 -14.647 -14.77 -14.347 -13.67 -12.151 -12.356 -11.854 -9.86
7.75 -10.138 -3.539 -10.631 -9.504 -11.507 -12.542 -0.737 -1.538 -2.275 -4.908 -6.684 -7.785 -9.233 -9.916 -10.373 -10.586 -11.394 -11.78 -13.378 -13.759 -14.075 -14.176 -14.233 -10.998 -14.07 -13.806 -14.224 -14.727 -14.624 -14.74 -14.312 -13.619 -12.201 -12.351 -11.676 -9.698
7.85 -10.002 -3.391 -10.496 -9.27 -11.392 -12.466 -0.52 -1.274 -2.033 -4.802 -6.442 -7.436 -8.926 -9.687 -10.139 -10.362 -11.306 -11.691 -13.303 -13.692 -14.007 -14.109 -14.16 -10.845 -14.02 -13.723 -14.161 -14.685 -14.602 -14.688 -14.258 -13.558 -12.08 -12.31 -11.741 -10.423
7.95 -9.876 -3.277 -10.371 -8.977 -11.301 -12.468 -0.418 -1.237 -2.178 -4.552 -6.204 -7.11 -8.623 -9.396 -9.885 -10.113 -11.166 -11.628 -13.251 -13.647 -13.959 -14.07 -14.122 -10.639 -13.987 -13.676 -14.125 -14.649 -14.571 -14.665 -14.221 -13.481 -12.015 -12.223 -11.789 -10.106
8.05 -9.751 -2.882 -10.247 -8.67 -11.208 -12.397 -0.184 -1.042 -1.637 -4.26 -5.843 -6.677 -8.327 -9.092 -9.656 -9.881 -11.094 -11.548 -13.206 -13.588 -13.902 -13.99 -14.044 -10.538 -13.95 -13.622 -14.04 -14.608 -14.561 -14.636 -14.187 -13.435 -12.008 -12.23 -11.623 -10.26
8.15 -9.648 -2.588 -10.145 -8.391 -11.129 -12.288 -0.013 -1.003 -1.591 -3.653 -5.579 -6.251 -7.961 -8.824 -9.477 -9.751 -11.038 -11.47 -13.146 -13.539 -13.858 -13.958 -13.994 -10.474 -13.917 -13.575 -13.995 -14.576 -14.521 -14.603 -14.164 -13.447 -11.998 -12.193 -11.577 -10.084
8.25 -9.566 -2.347 -10.065 -8.107 -11.073 -12.275 0.13 -0.891 -1.237 -3.548 -5.226 -6.027 -7.725 -8.547 -9.278 -9.533 -10.978 -11.432 -13.097 -13.5 -13.82 -13.905 -13.937 -10.358 -13.881 -13.524 -13.947 -14.54 -14.514 -14.551 -14.104 -13.359 -11.828 -12.177 -11.862 -10.083
8.35 -9.49 -2.355 -9.99 -7.742 -11.023 -12.224 0.262 -0.819 -1.026 -3.63 -4.801 -5.268 -7.276 -8.2 -9.048 -9.346 -10.946 -11.396 -13.046 -13.43 -13.745 -13.841 -13.898 -10.328 -13.869 -13.453 -13.903 -14.511 -14.471 -14.56 -14.102 -13.323 -11.786 -12.258 -11.728 -10.664
8.45 -9.424 -1.895 -9.924 -7.433 -10.973 -12.228 0.226 -0.761 -0.673 -2.915 -5.062 -5.524 -6.891 -7.87 -8.85 -9.168 -10.872 -11.356 -12.992 -13.375 -13.685 -13.773 -13.816 -10.149 -13.826 -13.387 -13.825 -14.464 -14.432 -14.518 -14.058 -13.268 -11.742 -12.182 -11.689 -10.503
8.55 -9.387 -1.886 -9.888 -7.362 -10.938 -12.138 0.42 -0.708 -0.694 -3.106 -4.377 -4.831 -6.679 -7.847 -8.907 -9.252 -10.857 -11.316 -12.925 -13.317 -13.626 -13.705 -13.726 -10.273 -13.78 -13.344 -13.74 -14.429 -14.409 -14.488 -14.029 -13.247 -11.705 -12.225 -11.653 -10.319
8.65 -9.36 -1.406 -9.861 -7.265 -10.915 -12.115 0.455 -0.671 -0.279 -2.544 -4.183 -5.249 -6.441 -7.75 -8.828 -9.181 -10.859 -11.307 -12.856 -13.259 -13.576 -13.654 -13.661 -10.229 -13.764 -13.269 -13.68 -14.404 -14.417 -14.494 -14.008 -13.13 -11.584 -12.223 -11.835 -10.421
8.75 -9.297 -1.256 -9.798 -7.165 -10.854 -12.01 0.569 -0.565 0.101 -2.218 -3.626 -4.222 -6.318 -7.668 -8.779 -9.139 -10.832 -11.229 -12.79 -13.182 -13.49 -13.574 -13.603 -10.247 -13.706 -13.22 -13.616 -14.348 -14.36 -14.409 -13.94 -13.123 -11.69 -12.167 -11.768 -10.417
8.85 -9.261 -0.999 -9.763 -6.987 -10.827 -12.008 0.558 -0.554 0.55 -2.109 -3.643 -4.375 -6.271 -7.489 -8.658 -9.013 -10.799 -11.22 -12.762 -13.141 -13.444 -13.525 -13.529 -10.149 -13.674 -13.167 -13.544 -14.301 -14.307 -14.388 -13.91 -13.069 -11.563 -12.048 -11.741 -10.2
8.95 -9.237 -0.982 -9.738 -7.029 -10.798 -11.923 0.627 -0.501 0.429 -2.223 -3.685 -4.335 -6.157 -7.532 -8.717 -9.089 -10.804 -11.175 -12.682 -13.053 -13.35 -13.437 -13.448 -10.213 -13.623 -13.071 -13.464 -14.266 -14.297 -14.355 -13.871 -13.01 -11.46 -12.101 -11.538 -10.442
9.05 -9.223 -1.387 -9.725 -6.913 -10.788 -11.88 0.7 -0.476 0.62 -3.323 -3.281 -2.812 -5.904 -7.446 -8.729 -9.086 -10.85 -11.172 -12.615 -13.002 -13.308 -13.376 -13.353 -10.204 -13.626 -13.011 -13.381 -14.229 -14.264 -14.355 -13.855 -12.931 -11.496 -12.12 -11.538 -10.733
9.15 -9.176 -0.535 -9.678 -6.92 -10.74 -11.854 0.718 -0.448 0.652 -1.163 -3.187 -3.758 -6.293 -7.42 -8.541 -8.87 -10.802 -11.151 -12.569 -12.954 -13.261 -13.33 -13.334 -10.1 -13.587 -12.957 -13.352 -14.194 -14.219 -14.332 -13.838 -12.94 -11.399 -12.032 -11.454 -10.742
9.25 -9.202 -0.439 -9.704 -7.044 -10.761 -11.807 0.743 -0.439 0.661 -1.42 -2.482 -4.199 -5.815 -7.566 -8.779 -9.172 -10.811 -11.143 -12.509 -12.886 -13.189 -13.247 -13.226 -10.202 -13.554 -12.9 -13.263 -14.158 -14.191 -14.291 -13.79 -12.866 -11.434 -12.133 -11.568 -10.808
9.35 -9.161 -0.342 -9.662 -7.126 -10.712 -11.756 0.787 -0.387 0.717 -0.917 -2.668 -4.036 -6.332 -7.637 -8.795 -9.155 -10.768 -11.087 -12.438 -12.835 -13.143 -13.213 -13.199 -10.171 -13.52 -12.829 -13.23 -14.128 -14.171 -14.261 -13.759 -12.83 -11.3 -11.994 -11.684 -10.951
9.45 -9.163 -0.445 -9.665 -7.092 -10.718 -11.771 0.728 -0.407 0.443 -0.945 -3.433 -4.069 -6.243 -7.6 -8.751 -9.099 -10.784 -11.101 -12.391 -12.75 -13.04 -13.111 -13.112 -10.175 -13.461 -12.75 -13.135 -14.082 -14.146 -14.213 -13.711 -12.773 -11.321 -11.986 -11.501 -10.804
9.55 -9.139 0.037 -9.64 -7.034 -10.694 -11.709 0.792 -0.364 0.734 0.641 -2.717 -4.317 -6.279 -7.544 -8.698 -9.037 -10.812 -11.094 -12.383 -12.732 -13.031 -13.051 -13.022 -10.183 -13.455 -12.754 -13.052 -14.046 -14.088 -14.192 -13.695 -12.779 -11.229 -11.958 -11.548 -10.774
9.65 -9.087 -0.27 -9.588 -7.077 -10.637 -11.678 0.851 -0.31 0.782 -1.187 -1.057 -3.474 -6.35 -7.592 -8.724 -9.062 -10.706 -11.017 -12.276 -12.63 -12.908 -13.001 -13.007 -10.104 -13.436 -12.652 -13.018 -14.02 -14.071 -14.174 -13.658 -12.673 -11.357 -11.936 -11.651 -10.835
9.75 -9.143 -0.209 -9.644 -7.018 -10.7 -11.687 0.8 -0.345 0.748 -0.951 -2.75 -4.119 -6.144 -7.54 -8.813 -9.191 -10.774 -11.068 -12.253 -12.582 -12.844 -12.887 -12.852 -10.25 -13.395 -12.582 -12.89 -13.964 -14.034 -14.132 -13.602 -12.565 -11.193 -11.929 -11.55 -10.985
9.85 -9.059 0.079 -9.561 -6.795 -10.623 -11.606 0.899 -0.278 0.817 0.143 -0.985 -4.577 -5.999 -7.317 -8.623 -9.017 -10.734 -11.003 -12.209 -12.522 -12.784 -12.801 -12.766 -10.115 -13.365 -12.527 -12.795 -13.925 -13.982 -14.108 -13.589 -12.603 -11.065 -11.941 -11.449 -10.932
9.95 -9.048 -0.08 -9.549 -6.93 -10.601 -11.599 0.857 -0.279 0.81 -0.753 -3.128 -4.229 -6.431 -7.414 -8.514 -8.829 -10.765 -11.031 -12.105 -12.445 -12.709 -12.766 -12.74 -10.061 -13.366 -12.421 -12.78 -13.9 -13.955 -14.099 -13.568 -12.526 -11.086 -11.956 -11.451 -11.126
10.05 -8.979 0.147 -9.48 -6.936 -10.531 -11.467 0.962 -0.179 0.913 0.513 -2.314 -4.774 -6.237 -7.433 -8.545 -8.902 -10.695 -10.943 -12.04 -12.358 -12.617 -12.664 -12.645 -10.066 -13.308 -12.38 -12.671 -13.856 -13.916 -14.056 -13.523 -12.472 -10.945 -11.85 -11.563 -11.159
10.15 -9.01 0.096 -9.511 -6.943 -10.562 -11.477 0.91 -0.21 0.877 0.681 -3.461 -4.841 -6.288 -7.429 -8.594 -8.952 -10.751 -10.975 -11.964 -12.302 -12.574 -12.649 -12.659 -10.079 -13.289 -12.309 -12.671 -13.825 -13.883 -14.044 -13.509 -12.448 -11.005 -11.859 -11.364 -11.108
10.25 -8.984 0.269 -9.485 -6.906 -10.539 -11.447 0.962 -0.18 0.905 2.461 -2.39 -3.963 -6.248 -7.421 -8.661 -9.02 -10.686 -10.921 -11.96 -12.306 -12.577 -12.59 -12.526 -10.092 -13.249 -12.278 -12.576 -13.789 -13.848 -14.016 -13.463 -12.315 -10.949 -11.835 -11.577 -11.107
10.35 -8.923 0.158 -9.424 -6.861 -10.478 -11.399 1.024 -0.121 0.977 2.448 -2.792 -4.629 -6.236 -7.371 -8.616 -8.965 -10.619 -10.856 -11.897 -12.197 -12.459 -12.486 -12.468 -10.028 -13.246 -12.169 -12.514 -13.763 -13.797 -14.025 -13.479 -12.36 -10.832 -11.856 -11.517 -11.186
10.45 -8.958 0.301 -9.459 -6.981 -10.506 -11.385 1.026 -0.128 0.966 1.752 -2.94 -4.538 -6.296 -7.486 -8.642 -8.989 -10.678 -10.903 -11.861 -12.138 -12.379 -12.402 -12.383 -10.099 -13.208 -12.151 -12.406 -13.738 -13.796 -13.973 -13.426 -12.309 -10.863 -11.853 -11.479 -11.234
10.55 -8.917 0.341 -9.418 -7.004 -10.462 -11.325 1.015 -0.088 0.998 2.486 -2.568 -4.348 -6.315 -7.502 -8.601 -8.956 -10.637 -10.866 -11.727 -12.025 -12.27 -12.308 -12.304 -10.073 -13.206 -12.004 -12.335 -13.705 -13.758 -13.978 -13.428 -12.296 -10.958 -11.803 -11.449 -11.353
10.65 -8.971 0.31 -9.472 -6.937 -10.524 -11.346 0.999 -0.134 0.958 2.383 -2.865 -3.33 -5.996 -7.464 -8.679 -9.054 -10.733 -10.923 -11.751 -12.053 -12.302 -12.318 -12.256 -10.123 -13.2 -12.041 -12.318 -13.67 -13.692 -13.945 -13.389 -12.219 -10.865 -11.867 -11.382 -11.344
10.75 -8.913 0.431 -9.415 -6.878 -10.465 -11.295 1.126 -0.06 1.037 2.277 4.154 -3.948 -6.005 -7.407 -8.626 -8.984 -10.663 -10.857 -11.675 -11.948 -12.174 -12.221 -12.215 -10.13 -13.151 -11.936 -12.246 -13.635 -13.682 -13.89 -13.336 -12.173 -10.773 -11.803 -11.364 -11.377
10.85 -8.855 0.412 -9.357 -6.819 -10.408 -11.315 1.099 -0.046 1.052 2.485 -2.947 -4.38 -5.972 -7.325 -8.528 -8.889 -10.565 -10.82 -11.622 -11.912 -12.144 -12.179 -12.154 -9.972 -13.158 -11.892 -12.193 -13.621 -13.648 -13.899 -13.333 -12.132 -10.77 -11.825 -11.515 -11.452
10.95 -8.867 0.436 -9.369 -6.973 -10.413 -11.204 1.137 -0.021 1.075 2.492 -2.364 -4.45 -6.222 -7.484 -8.549 -8.899 -10.653 -10.832 -11.585 -11.85 -12.075 -12.1 -12.077 -10.043 -13.127 -11.853 -12.117 -13.587 -13.618 -13.876 -13.315 -12.139 -10.775 -11.794 -11.402 -11.348
11.05 -8.867 0.114 -9.368 -6.878 -10.415 -11.189 1.06 -0.037 1.053 2.428 -3.274 -3.873 -6.244 -7.373 -8.539 -8.887 -10.665 -10.837 -11.511 -11.759 -11.976 -11.996 -11.971 -9.979 -13.08 -11.757 -11.988 -13.533 -13.559 -13.841 -13.273 -12.053 -10.571 -11.71 -11.407 -11.387
11.15 -8.817 0.091 -9.318 -6.977 -10.353 -11.16 1.147 0.008 1.102 2.128 -3.099 -4.179 -6.123 -7.473 -8.508 -8.862 -10.593 -10.788 -11.444 -11.741 -11.981 -11.99 -11.934 -9.92 -13.093 -11.738 -11.956 -13.528 -13.529 -13.841 -13.264 -12.003 -10.47 -11.834 -11.452 -11.512
11.25 -8.834 0.319 -9.335 -6.994 -10.373 -11.135 1.207 0.027 1.12 2.47 -2.088 -4.028 -6.303 -7.498 -8.521 -8.853 -10.644 -10.808 -11.419 -11.663 -11.877 -11.899 -11.925 -10.016 -13.06 -11.642 -11.939 -13.492 -13.492 -13.827 -13.258 -12.034 -10.631 -11.59 -11.306 -11.464
11.35 -8.842 0.304 -9.343 -6.91 -10.387 -11.163 1.114 -0.0 1.097 2.471 -3.191 -4.112 -6.193 -7.412 -8.544 -8.887 -10.634 -10.81 -11.361 -11.592 -11.773 -11.804 -11.807 -10.008 -13.046 -11.549 -11.823 -13.452 -13.439 -13.784 -13.208 -11.927 -10.536 -11.737 -11.374 -11.557
11.45 -8.842 0.457 -9.344 -7.035 -10.379 -11.104 1.184 0.015 1.089 2.535 -1.927 -4.082 -6.435 -7.533 -8.576 -8.915 -10.648 -10.808 -11.328 -11.566 -11.779 -11.766 -11.743 -10.027 -12.988 -11.553 -11.766 -13.409 -13.398 -13.774 -13.198 -11.928 -10.351 -11.643 -11.136 -11.391
11.55 -8.819 0.502 -9.321 -6.765 -10.37 -11.15 1.185 0.022 1.111 2.532 -1.889 -3.698 -5.942 -7.286 -8.484 -8.848 -10.611 -10.794 -11.274 -11.504 -11.681 -11.726 -11.693 -9.992 -13.0 -11.449 -11.729 -13.393 -13.356 -13.733 -13.159 -11.909 -10.542 -11.614 -11.329 -11.542
11.65 -8.757 0.551 -9.259 -6.817 -10.304 -11.099 1.257 0.063 1.149 2.669 4.218 -3.121 -6.214 -7.326 -8.398 -8.718 -10.565 -10.75 -11.235 -11.466 -11.653 -11.659 -11.617 -9.898 -12.998 -11.438 -11.653 -13.376 -13.35 -13.738 -13.164 -11.909 -10.569 -11.626 -11.319 -11.498
11.75 -8.81 0.53 -9.311 -6.904 -10.353 -11.084 1.228 0.046 1.135 2.43 4.137 -3.612 -6.091 -7.419 -8.483 -8.83 -10.642 -10.795 -11.19 -11.401 -11.57 -11.602 -11.584 -9.992 -12.987 -11.374 -11.595 -13.354 -13.299 -13.704 -13.126 -11.847 -10.227 -11.74 -11.39 -11.628
